"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4029","Login failed with invalid credential","","2026-09-15","passed","2026-09-15","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","22881","Validate error when First Name is empty","","2026-09-15","passed","2026-09-15","","Add Employe on PIM Module","Validate error when First Name is empty",""
"","37804","Successfully create login details with enabled status","","2026-09-15","passed","2026-09-15","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","7568","find employee with current and include past employee","","2026-09-15","passed","2026-09-15","","Check List Employe on PIM Module","find employee with current and include past employee",""
"","27369","Add a new employee with minimum required fields and a unique manual ID","","2026-09-15","passed","2026-09-15","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"","7950","find employee with partial name","","2026-09-15","passed","2026-09-15","","Check List Employe on PIM Module","find employee with partial name",""
"","22366","Validate error for duplicate Employee ID","","2026-09-15","passed","2026-09-15","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"","5637","Check total data with default pagination","","2026-09-15","passed","2026-09-15","","Check List Employe on PIM Module","Check total data with default pagination",""
"","53239","Successfully create login details with disabled status","","2026-09-15","broken","2026-09-15","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"","22703","Validate error when photo file size exceeds the limit","","2026-09-15","passed","2026-09-15","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"","32671","Add a new employee using only mandatory fields","","2026-09-15","failed","2026-09-15","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3703","Login failed with invalid credential","","2026-09-15","passed","2026-09-15","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","38180","Validate error when passwords do not match","","2026-09-15","passed","2026-09-15","","Add Employe on PIM Module","Validate error when passwords do not match",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3593","Login failed with invalid credential","","2026-09-15","passed","2026-09-15","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","42790","Successfully create login details with enabled status","","2026-09-15","passed","2026-09-15","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4096","Successful login with valid credentials","","2026-09-15","passed","2026-09-15","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"","22435","Search employee name without record data","","2026-09-15","passed","2026-09-15","","Check List Employe on PIM Module","Search employee name without record data",""
