"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21989","Validate error for duplicate Employee ID","","2026-07-30","passed","2026-07-30","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"","7665","find employee with partial name","","2026-07-30","passed","2026-07-30","","Check List Employe on PIM Module","find employee with partial name",""
"","7455","find employee with current and include past employee","","2026-07-30","passed","2026-07-30","","Check List Employe on PIM Module","find employee with current and include past employee",""
"","22292","Search employee name without record data","","2026-07-30","passed","2026-07-30","","Check List Employe on PIM Module","Search employee name without record data",""
"","5264","Check total data with default pagination","","2026-07-30","passed","2026-07-30","","Check List Employe on PIM Module","Check total data with default pagination",""
"","21664","Add a new employee using only mandatory fields","","2026-07-30","passed","2026-07-30","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3293","Login failed with invalid credential","","2026-07-30","passed","2026-07-30","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","23374","Validate error when First Name is empty","","2026-07-30","passed","2026-07-30","","Add Employe on PIM Module","Validate error when First Name is empty",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3571","Login failed with invalid credential","","2026-07-30","passed","2026-07-30","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","37396","Validate error when passwords do not match","","2026-07-30","passed","2026-07-30","","Add Employe on PIM Module","Validate error when passwords do not match",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3775","Successful login with valid credentials","","2026-07-30","passed","2026-07-30","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"","26285","Add a new employee with minimum required fields and a unique manual ID","","2026-07-30","passed","2026-07-30","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"","30038","Successfully create login details with enabled status","","2026-07-30","passed","2026-07-30","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","37176","Successfully create login details with enabled status","","2026-07-30","passed","2026-07-30","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","52945","Successfully create login details with disabled status","","2026-07-30","broken","2026-07-30","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","5751","Login failed with invalid credential","","2026-07-30","passed","2026-07-30","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","34067","Validate error when photo file size exceeds the limit","","2026-07-30","passed","2026-07-30","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
