"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8944","find employee with partial name","","2026-07-23","passed","2026-07-23","","Check List Employe on PIM Module","find employee with partial name",""
"","23698","Search employee name without record data","","2026-07-23","passed","2026-07-23","","Check List Employe on PIM Module","Search employee name without record data",""
"","39684","Validate error when passwords do not match","","2026-07-23","passed","2026-07-23","","Add Employe on PIM Module","Validate error when passwords do not match",""
"","6996","Check total data with default pagination","","2026-07-23","passed","2026-07-23","","Check List Employe on PIM Module","Check total data with default pagination",""
"","39642","Add a new employee using only mandatory fields","","2026-07-23","passed","2026-07-23","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"","39467","Successfully create login details with enabled status","","2026-07-23","passed","2026-07-23","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4555","Login failed with invalid credential","","2026-07-23","passed","2026-07-23","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","5127","Successful login with valid credentials","","2026-07-23","passed","2026-07-23","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"","24742","Validate error for duplicate Employee ID","","2026-07-23","passed","2026-07-23","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4617","Login failed with invalid credential","","2026-07-23","passed","2026-07-23","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4653","Login failed with invalid credential","","2026-07-23","passed","2026-07-23","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","8551","Validate error when photo file size exceeds the limit","","2026-07-23","passed","2026-07-23","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"","8803","find employee with current and include past employee","","2026-07-23","passed","2026-07-23","","Check List Employe on PIM Module","find employee with current and include past employee",""
"","24361","Validate error when First Name is empty","","2026-07-23","passed","2026-07-23","","Add Employe on PIM Module","Validate error when First Name is empty",""
"","40974","Successfully create login details with enabled status","","2026-07-23","failed","2026-07-23","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","25706","Add a new employee with minimum required fields and a unique manual ID","","2026-07-23","failed","2026-07-23","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"","57470","Successfully create login details with disabled status","","2026-07-23","broken","2026-07-23","","Add Employe on PIM Module","Successfully create login details with disabled status",""
