"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3294","Login failed with invalid credential","","2026-06-15","passed","2026-06-15","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","7108","Successful login with valid credentials","","2026-06-15","passed","2026-06-15","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"","20361","find employee with current and include past employee","","2026-06-15","passed","2026-06-15","","Check List Employe on PIM Module","find employee with current and include past employee",""
"","48886","Successfully create login details with enabled status","","2026-06-15","passed","2026-06-15","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","14789","Search employee name without record data","","2026-06-15","failed","2026-06-15","","Check List Employe on PIM Module","Search employee name without record data",""
"","45461","Add a new employee using only mandatory fields","","2026-06-15","passed","2026-06-15","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"","19477","Check total data with default pagination","","2026-06-15","passed","2026-06-15","","Check List Employe on PIM Module","Check total data with default pagination",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3480","Login failed with invalid credential","","2026-06-15","passed","2026-06-15","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","40863","Validate error when passwords do not match","","2026-06-15","passed","2026-06-15","","Add Employe on PIM Module","Validate error when passwords do not match",""
"","39759","Add a new employee with minimum required fields and a unique manual ID","","2026-06-15","passed","2026-06-15","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"","21675","find employee with partial name","","2026-06-15","passed","2026-06-15","","Check List Employe on PIM Module","find employee with partial name",""
"","38827","Successfully create login details with enabled status","","2026-06-15","passed","2026-06-15","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","59722","Successfully create login details with disabled status","","2026-06-15","broken","2026-06-15","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"","31389","Validate error for duplicate Employee ID","","2026-06-15","passed","2026-06-15","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"","35797","Validate error when First Name is empty","","2026-06-15","passed","2026-06-15","","Add Employe on PIM Module","Validate error when First Name is empty",""
"","25521","Validate error when photo file size exceeds the limit","","2026-06-15","passed","2026-06-15","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3823","Login failed with invalid credential","","2026-06-15","passed","2026-06-15","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
