"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4693","Login failed with invalid credential","","Tue May 26 05:09:15 UTC 2026","passed","Tue May 26 05:09:19 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","39379","Validate error when passwords do not match","","Tue May 26 05:06:21 UTC 2026","passed","Tue May 26 05:07:01 UTC 2026","","Add Employe on PIM Module","Validate error when passwords do not match",""
"","23615","Search employee name without record data","","Tue May 26 05:08:29 UTC 2026","passed","Tue May 26 05:08:53 UTC 2026","","Check List Employe on PIM Module","Search employee name without record data",""
"","29228","Add a new employee with minimum required fields and a unique manual ID","","Tue May 26 05:03:23 UTC 2026","passed","Tue May 26 05:03:52 UTC 2026","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"","47522","Successfully create login details with enabled status","","Tue May 26 05:04:50 UTC 2026","passed","Tue May 26 05:05:38 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","8650","Validate error when photo file size exceeds the limit","","Tue May 26 05:07:01 UTC 2026","passed","Tue May 26 05:07:09 UTC 2026","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"","54988","Successfully create login details with disabled status","","Tue May 26 05:07:09 UTC 2026","broken","Tue May 26 05:08:04 UTC 2026","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"","8782","find employee with current and include past employee","","Tue May 26 05:08:13 UTC 2026","passed","Tue May 26 05:08:22 UTC 2026","","Check List Employe on PIM Module","find employee with current and include past employee",""
"","7196","Check total data with default pagination","","Tue May 26 05:08:22 UTC 2026","passed","Tue May 26 05:08:29 UTC 2026","","Check List Employe on PIM Module","Check total data with default pagination",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","7481","Login failed with invalid credential","","Tue May 26 05:09:01 UTC 2026","passed","Tue May 26 05:09:08 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","6312","Login failed with invalid credential","","Tue May 26 05:09:08 UTC 2026","passed","Tue May 26 05:09:15 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","43358","Successfully create login details with enabled status","","Tue May 26 05:05:38 UTC 2026","passed","Tue May 26 05:06:21 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","33820","Add a new employee using only mandatory fields","","Tue May 26 05:02:49 UTC 2026","passed","Tue May 26 05:03:23 UTC 2026","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"","9184","find employee with partial name","","Tue May 26 05:08:04 UTC 2026","failed","Tue May 26 05:08:13 UTC 2026","","Check List Employe on PIM Module","find employee with partial name",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","7844","Successful login with valid credentials","","Tue May 26 05:08:53 UTC 2026","passed","Tue May 26 05:09:01 UTC 2026","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"","28496","Validate error for duplicate Employee ID","","Tue May 26 05:04:22 UTC 2026","passed","Tue May 26 05:04:50 UTC 2026","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"","29764","Validate error when First Name is empty","","Tue May 26 05:03:52 UTC 2026","passed","Tue May 26 05:04:22 UTC 2026","","Add Employe on PIM Module","Validate error when First Name is empty",""
