"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","38701","Successfully create login details with enabled status","","2026-08-21","passed","2026-08-21","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","42674","Successfully create login details with enabled status","","2026-08-21","passed","2026-08-21","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","23283","Validate error when First Name is empty","","2026-08-21","passed","2026-08-21","","Add Employe on PIM Module","Validate error when First Name is empty",""
"","23831","Add a new employee with minimum required fields and a unique manual ID","","2026-08-21","failed","2026-08-21","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"","22680","Search employee name without record data","","2026-08-21","passed","2026-08-21","","Check List Employe on PIM Module","Search employee name without record data",""
"","40710","Validate error when passwords do not match","","2026-08-21","passed","2026-08-21","","Add Employe on PIM Module","Validate error when passwords do not match",""
"","7412","find employee with current and include past employee","","2026-08-21","passed","2026-08-21","","Check List Employe on PIM Module","find employee with current and include past employee",""
"","7544","Validate error when photo file size exceeds the limit","","2026-08-21","passed","2026-08-21","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","5035","Login failed with invalid credential","","2026-08-21","passed","2026-08-21","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","22843","Validate error for duplicate Employee ID","","2026-08-21","passed","2026-08-21","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3386","Login failed with invalid credential","","2026-08-21","passed","2026-08-21","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","5500","Check total data with default pagination","","2026-08-21","passed","2026-08-21","","Check List Employe on PIM Module","Check total data with default pagination",""
"","42888","Successfully create login details with disabled status","","2026-08-21","passed","2026-08-21","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"","8277","find employee with partial name","","2026-08-21","failed","2026-08-21","","Check List Employe on PIM Module","find employee with partial name",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","7768","Successful login with valid credentials","","2026-08-21","passed","2026-08-21","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"","36053","Add a new employee using only mandatory fields","","2026-08-21","passed","2026-08-21","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3571","Login failed with invalid credential","","2026-08-21","passed","2026-08-21","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
