"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","39726","Successfully create login details with enabled status","","2026-08-03","passed","2026-08-03","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","39552","Validate error when passwords do not match","","2026-08-03","passed","2026-08-03","","Add Employe on PIM Module","Validate error when passwords do not match",""
"","55481","Successfully create login details with disabled status","","2026-08-03","broken","2026-08-03","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"","7141","Check total data with default pagination","","2026-08-03","passed","2026-08-03","","Check List Employe on PIM Module","Check total data with default pagination",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4609","Login failed with invalid credential","","2026-08-03","passed","2026-08-03","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","8817","find employee with current and include past employee","","2026-08-03","passed","2026-08-03","","Check List Employe on PIM Module","find employee with current and include past employee",""
"","24044","Validate error for duplicate Employee ID","","2026-08-03","passed","2026-08-03","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"","41920","Successfully create login details with enabled status","","2026-08-03","failed","2026-08-03","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","50136","Add a new employee with minimum required fields and a unique manual ID","","2026-08-03","passed","2026-08-03","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"","25369","Validate error when First Name is empty","","2026-08-03","passed","2026-08-03","","Add Employe on PIM Module","Validate error when First Name is empty",""
"","8808","Validate error when photo file size exceeds the limit","","2026-08-03","passed","2026-08-03","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"","23278","Search employee name without record data","","2026-08-03","passed","2026-08-03","","Check List Employe on PIM Module","Search employee name without record data",""
"","47730","Add a new employee using only mandatory fields","","2026-08-03","passed","2026-08-03","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4766","Login failed with invalid credential","","2026-08-03","passed","2026-08-03","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","9231","find employee with partial name","","2026-08-03","passed","2026-08-03","","Check List Employe on PIM Module","find employee with partial name",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4962","Successful login with valid credentials","","2026-08-03","passed","2026-08-03","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4722","Login failed with invalid credential","","2026-08-03","passed","2026-08-03","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
