"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","23194","Validate error for duplicate Employee ID","","2026-06-18","passed","2026-06-18","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"","22643","find employee with partial name","","2026-06-18","failed","2026-06-18","","Check List Employe on PIM Module","find employee with partial name",""
"","40336","Successfully create login details with enabled status","","2026-06-18","failed","2026-06-18","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3613","Login failed with invalid credential","","2026-06-18","passed","2026-06-18","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","7504","find employee with current and include past employee","","2026-06-18","passed","2026-06-18","","Check List Employe on PIM Module","find employee with current and include past employee",""
"","23103","Validate error when photo file size exceeds the limit","","2026-06-18","passed","2026-06-18","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"","37268","Add a new employee using only mandatory fields","","2026-06-18","passed","2026-06-18","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"","26729","Add a new employee with minimum required fields and a unique manual ID","","2026-06-18","passed","2026-06-18","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"","40258","Validate error when passwords do not match","","2026-06-18","passed","2026-06-18","","Add Employe on PIM Module","Validate error when passwords do not match",""
"","40707","Successfully create login details with enabled status","","2026-06-18","passed","2026-06-18","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","5377","Check total data with default pagination","","2026-06-18","passed","2026-06-18","","Check List Employe on PIM Module","Check total data with default pagination",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3784","Successful login with valid credentials","","2026-06-18","passed","2026-06-18","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3486","Login failed with invalid credential","","2026-06-18","passed","2026-06-18","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","64352","Successfully create login details with disabled status","","2026-06-18","broken","2026-06-18","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"","23070","Validate error when First Name is empty","","2026-06-18","passed","2026-06-18","","Add Employe on PIM Module","Validate error when First Name is empty",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3432","Login failed with invalid credential","","2026-06-18","passed","2026-06-18","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","22330","Search employee name without record data","","2026-06-18","passed","2026-06-18","","Check List Employe on PIM Module","Search employee name without record data",""
