"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7692","find employee with current and include past employee","","2026-06-02","passed","2026-06-02","","Check List Employe on PIM Module","find employee with current and include past employee",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3880","Login failed with invalid credential","","2026-06-02","passed","2026-06-02","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","29947","Add a new employee using only mandatory fields","","2026-06-02","passed","2026-06-02","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"","33175","Validate error when First Name is empty","","2026-06-02","passed","2026-06-02","","Add Employe on PIM Module","Validate error when First Name is empty",""
"","53772","Successfully create login details with disabled status","","2026-06-02","broken","2026-06-02","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"","8932","Validate error when photo file size exceeds the limit","","2026-06-02","passed","2026-06-02","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"","8616","find employee with partial name","","2026-06-02","passed","2026-06-02","","Check List Employe on PIM Module","find employee with partial name",""
"","23149","Search employee name without record data","","2026-06-02","passed","2026-06-02","","Check List Employe on PIM Module","Search employee name without record data",""
"","40803","Successfully create login details with enabled status","","2026-06-02","failed","2026-06-02","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4960","Successful login with valid credentials","","2026-06-02","passed","2026-06-02","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4109","Login failed with invalid credential","","2026-06-02","passed","2026-06-02","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3840","Login failed with invalid credential","","2026-06-02","passed","2026-06-02","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","31010","Add a new employee with minimum required fields and a unique manual ID","","2026-06-02","passed","2026-06-02","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"","38475","Validate error when passwords do not match","","2026-06-02","passed","2026-06-02","","Add Employe on PIM Module","Validate error when passwords do not match",""
"","6428","Check total data with default pagination","","2026-06-02","passed","2026-06-02","","Check List Employe on PIM Module","Check total data with default pagination",""
"","38137","Successfully create login details with enabled status","","2026-06-02","passed","2026-06-02","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","23274","Validate error for duplicate Employee ID","","2026-06-02","passed","2026-06-02","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
