"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","23810","Validate error for duplicate Employee ID","","Fri Apr 03 03:46:12 UTC 2026","passed","Fri Apr 03 03:46:35 UTC 2026","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"","22340","Search employee name without record data","","Fri Apr 03 03:50:14 UTC 2026","passed","Fri Apr 03 03:50:37 UTC 2026","","Check List Employe on PIM Module","Search employee name without record data",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","2723","Login failed with invalid credential","","Fri Apr 03 03:50:40 UTC 2026","passed","Fri Apr 03 03:50:43 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","38496","Successfully create login details with enabled status","","Fri Apr 03 03:47:16 UTC 2026","passed","Fri Apr 03 03:47:55 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","7735","find employee with current and include past employee","","Fri Apr 03 03:50:00 UTC 2026","passed","Fri Apr 03 03:50:08 UTC 2026","","Check List Employe on PIM Module","find employee with current and include past employee",""
"","6676","Check total data with default pagination","","Fri Apr 03 03:50:08 UTC 2026","passed","Fri Apr 03 03:50:14 UTC 2026","","Check List Employe on PIM Module","Check total data with default pagination",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3174","Successful login with valid credentials","","Fri Apr 03 03:50:37 UTC 2026","passed","Fri Apr 03 03:50:40 UTC 2026","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"","27976","Add a new employee with minimum required fields and a unique manual ID","","Fri Apr 03 03:45:20 UTC 2026","passed","Fri Apr 03 03:45:47 UTC 2026","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"","39293","Validate error when passwords do not match","","Fri Apr 03 03:47:55 UTC 2026","passed","Fri Apr 03 03:48:34 UTC 2026","","Add Employe on PIM Module","Validate error when passwords do not match",""
"","23496","Validate error when photo file size exceeds the limit","","Fri Apr 03 03:48:34 UTC 2026","passed","Fri Apr 03 03:48:57 UTC 2026","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"","24048","Validate error when First Name is empty","","Fri Apr 03 03:45:48 UTC 2026","passed","Fri Apr 03 03:46:12 UTC 2026","","Add Employe on PIM Module","Validate error when First Name is empty",""
"","8412","find employee with partial name","","Fri Apr 03 03:49:52 UTC 2026","passed","Fri Apr 03 03:50:00 UTC 2026","","Check List Employe on PIM Module","find employee with partial name",""
"","54222","Successfully create login details with disabled status","","Fri Apr 03 03:48:57 UTC 2026","broken","Fri Apr 03 03:49:52 UTC 2026","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","2640","Login failed with invalid credential","","Fri Apr 03 03:50:45 UTC 2026","passed","Fri Apr 03 03:50:48 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","2643","Login failed with invalid credential","","Fri Apr 03 03:50:43 UTC 2026","passed","Fri Apr 03 03:50:45 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","40652","Successfully create login details with enabled status","","Fri Apr 03 03:46:35 UTC 2026","failed","Fri Apr 03 03:47:16 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","26158","Add a new employee using only mandatory fields","","Fri Apr 03 03:44:53 UTC 2026","failed","Fri Apr 03 03:45:20 UTC 2026","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
