"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","94418","Validate error for duplicate Employee ID","","Thu May 14 04:46:35 UTC 2026","broken","Thu May 14 04:48:09 UTC 2026","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"","92714","find employee with partial name","","Thu May 14 04:54:39 UTC 2026","passed","Thu May 14 04:56:12 UTC 2026","","Check List Employe on PIM Module","find employee with partial name",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","40705","Login failed with invalid credential","","Thu May 14 05:02:08 UTC 2026","passed","Thu May 14 05:02:49 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","109035","Validate error when First Name is empty","","Thu May 14 04:44:46 UTC 2026","broken","Thu May 14 04:46:35 UTC 2026","","Add Employe on PIM Module","Validate error when First Name is empty",""
"","113686","Successfully create login details with disabled status","","Thu May 14 04:52:46 UTC 2026","broken","Thu May 14 04:54:39 UTC 2026","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"","99008","Check total data with default pagination","","Thu May 14 04:57:29 UTC 2026","broken","Thu May 14 04:59:08 UTC 2026","","Check List Employe on PIM Module","Check total data with default pagination",""
"","94956","Search employee name without record data","","Thu May 14 04:59:08 UTC 2026","failed","Thu May 14 05:00:43 UTC 2026","","Check List Employe on PIM Module","Search employee name without record data",""
"","77236","find employee with current and include past employee","","Thu May 14 04:56:12 UTC 2026","broken","Thu May 14 04:57:29 UTC 2026","","Check List Employe on PIM Module","find employee with current and include past employee",""
"","95524","Successfully create login details with enabled status","","Thu May 14 04:48:46 UTC 2026","broken","Thu May 14 04:50:21 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","36642","Successfully create login details with enabled status","","Thu May 14 04:48:09 UTC 2026","broken","Thu May 14 04:48:46 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","121126","Add a new employee using only mandatory fields","","Thu May 14 04:41:58 UTC 2026","broken","Thu May 14 04:43:59 UTC 2026","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"","46328","Add a new employee with minimum required fields and a unique manual ID","","Thu May 14 04:43:59 UTC 2026","broken","Thu May 14 04:44:46 UTC 2026","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"","37576","Validate error when photo file size exceeds the limit","","Thu May 14 04:52:08 UTC 2026","broken","Thu May 14 04:52:46 UTC 2026","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","56262","Successful login with valid credentials","","Thu May 14 05:00:43 UTC 2026","passed","Thu May 14 05:01:40 UTC 2026","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","28505","Login failed with invalid credential","","Thu May 14 05:01:40 UTC 2026","broken","Thu May 14 05:02:08 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","106767","Validate error when passwords do not match","","Thu May 14 04:50:21 UTC 2026","broken","Thu May 14 04:52:08 UTC 2026","","Add Employe on PIM Module","Validate error when passwords do not match",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","41308","Login failed with invalid credential","","Thu May 14 05:02:49 UTC 2026","passed","Thu May 14 05:03:30 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
