"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","7943","Successful login with valid credentials","","2026-07-08","passed","2026-07-08","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"","8756","find employee with partial name","","2026-07-08","passed","2026-07-08","","Check List Employe on PIM Module","find employee with partial name",""
"","27858","Add a new employee with minimum required fields and a unique manual ID","","2026-07-08","passed","2026-07-08","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","8341","Login failed with invalid credential","","2026-07-08","passed","2026-07-08","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","6729","Check total data with default pagination","","2026-07-08","passed","2026-07-08","","Check List Employe on PIM Module","Check total data with default pagination",""
"","38601","Validate error when passwords do not match","","2026-07-08","passed","2026-07-08","","Add Employe on PIM Module","Validate error when passwords do not match",""
"","43872","Successfully create login details with enabled status","","2026-07-08","passed","2026-07-08","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","35977","Add a new employee using only mandatory fields","","2026-07-08","passed","2026-07-08","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"","23446","Validate error for duplicate Employee ID","","2026-07-08","passed","2026-07-08","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"","8521","find employee with current and include past employee","","2026-07-08","passed","2026-07-08","","Check List Employe on PIM Module","find employee with current and include past employee",""
"","54115","Successfully create login details with disabled status","","2026-07-08","broken","2026-07-08","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","7062","Login failed with invalid credential","","2026-07-08","passed","2026-07-08","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","23226","Search employee name without record data","","2026-07-08","passed","2026-07-08","","Check List Employe on PIM Module","Search employee name without record data",""
"","8021","Validate error when photo file size exceeds the limit","","2026-07-08","passed","2026-07-08","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"","23705","Validate error when First Name is empty","","2026-07-08","passed","2026-07-08","","Add Employe on PIM Module","Validate error when First Name is empty",""
"","38616","Successfully create login details with enabled status","","2026-07-08","passed","2026-07-08","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","7909","Login failed with invalid credential","","2026-07-08","passed","2026-07-08","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
