"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","24550","find employee with partial name","","2026-06-11","broken","2026-06-11","","Check List Employe on PIM Module","find employee with partial name",""
"","87986","Validate error when photo file size exceeds the limit","","2026-06-11","passed","2026-06-11","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","7505","Login failed with invalid credential","","2026-06-11","passed","2026-06-11","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","71837","Successfully create login details with enabled status","","2026-06-11","broken","2026-06-11","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","41563","find employee with current and include past employee","","2026-06-11","passed","2026-06-11","","Check List Employe on PIM Module","find employee with current and include past employee",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","6936","Login failed with invalid credential","","2026-06-11","passed","2026-06-11","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","18900","Check total data with default pagination","","2026-06-11","passed","2026-06-11","","Check List Employe on PIM Module","Check total data with default pagination",""
"","123463","Successfully create login details with disabled status","","2026-06-11","broken","2026-06-11","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"","107781","Add a new employee using only mandatory fields","","2026-06-11","broken","2026-06-11","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"","25423","Validate error when passwords do not match","","2026-06-11","broken","2026-06-11","","Add Employe on PIM Module","Validate error when passwords do not match",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","11539","Successful login with valid credentials","","2026-06-11","passed","2026-06-11","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"","31208","Add a new employee with minimum required fields and a unique manual ID","","2026-06-11","broken","2026-06-11","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","8219","Login failed with invalid credential","","2026-06-11","passed","2026-06-11","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","24871","Successfully create login details with enabled status","","2026-06-11","broken","2026-06-11","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","25553","Validate error when First Name is empty","","2026-06-11","broken","2026-06-11","","Add Employe on PIM Module","Validate error when First Name is empty",""
"","91328","Validate error for duplicate Employee ID","","2026-06-11","broken","2026-06-11","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"","8506","Search employee name without record data","","2026-06-11","failed","2026-06-11","","Check List Employe on PIM Module","Search employee name without record data",""
