"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","24114","Validate error for duplicate Employee ID","","Thu Jan 22 03:05:49 UTC 2026","passed","Thu Jan 22 03:06:14 UTC 2026","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"","8319","Check total data with default pagination","","Thu Jan 22 03:10:16 UTC 2026","passed","Thu Jan 22 03:10:24 UTC 2026","","Check List Employe on PIM Module","Check total data with default pagination",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4258","Successful login with valid credentials","","Thu Jan 22 03:10:48 UTC 2026","passed","Thu Jan 22 03:10:53 UTC 2026","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"","40098","Validate error when passwords do not match","","Thu Jan 22 03:07:38 UTC 2026","passed","Thu Jan 22 03:08:18 UTC 2026","","Add Employe on PIM Module","Validate error when passwords do not match",""
"","9548","find employee with partial name","","Thu Jan 22 03:09:58 UTC 2026","passed","Thu Jan 22 03:10:07 UTC 2026","","Check List Employe on PIM Module","find employee with partial name",""
"","24081","Search employee name without record data","","Thu Jan 22 03:10:24 UTC 2026","passed","Thu Jan 22 03:10:48 UTC 2026","","Check List Employe on PIM Module","Search employee name without record data",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4100","Login failed with invalid credential","","Thu Jan 22 03:10:57 UTC 2026","passed","Thu Jan 22 03:11:01 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4460","Login failed with invalid credential","","Thu Jan 22 03:10:53 UTC 2026","passed","Thu Jan 22 03:10:57 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","37910","Add a new employee using only mandatory fields","","Thu Jan 22 03:04:13 UTC 2026","passed","Thu Jan 22 03:04:51 UTC 2026","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"","29759","Validate error when photo file size exceeds the limit","","Thu Jan 22 03:08:18 UTC 2026","passed","Thu Jan 22 03:08:48 UTC 2026","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"","26397","Validate error when First Name is empty","","Thu Jan 22 03:05:23 UTC 2026","passed","Thu Jan 22 03:05:49 UTC 2026","","Add Employe on PIM Module","Validate error when First Name is empty",""
"","41338","Successfully create login details with enabled status","","Thu Jan 22 03:06:57 UTC 2026","passed","Thu Jan 22 03:07:38 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","69813","Successfully create login details with disabled status","","Thu Jan 22 03:08:48 UTC 2026","broken","Thu Jan 22 03:09:58 UTC 2026","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"","8701","find employee with current and include past employee","","Thu Jan 22 03:10:07 UTC 2026","passed","Thu Jan 22 03:10:16 UTC 2026","","Check List Employe on PIM Module","find employee with current and include past employee",""
"","43131","Successfully create login details with enabled status","","Thu Jan 22 03:06:14 UTC 2026","failed","Thu Jan 22 03:06:57 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3903","Login failed with invalid credential","","Thu Jan 22 03:11:01 UTC 2026","passed","Thu Jan 22 03:11:05 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","32217","Add a new employee with minimum required fields and a unique manual ID","","Thu Jan 22 03:04:51 UTC 2026","passed","Thu Jan 22 03:05:23 UTC 2026","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
