"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","42859","Successfully create login details with enabled status","","Thu Mar 05 03:30:51 UTC 2026","failed","Thu Mar 05 03:31:34 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","23855","Validate error when photo file size exceeds the limit","","Thu Mar 05 03:32:51 UTC 2026","passed","Thu Mar 05 03:33:15 UTC 2026","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4104","Successful login with valid credentials","","Thu Mar 05 03:34:58 UTC 2026","passed","Thu Mar 05 03:35:02 UTC 2026","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3377","Login failed with invalid credential","","Thu Mar 05 03:35:05 UTC 2026","passed","Thu Mar 05 03:35:09 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","45896","Add a new employee with minimum required fields and a unique manual ID","","Thu Mar 05 03:29:15 UTC 2026","passed","Thu Mar 05 03:30:01 UTC 2026","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"","54568","Successfully create login details with disabled status","","Thu Mar 05 03:33:15 UTC 2026","broken","Thu Mar 05 03:34:09 UTC 2026","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"","38509","Validate error when passwords do not match","","Thu Mar 05 03:32:12 UTC 2026","passed","Thu Mar 05 03:32:51 UTC 2026","","Add Employe on PIM Module","Validate error when passwords do not match",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3228","Login failed with invalid credential","","Thu Mar 05 03:35:09 UTC 2026","passed","Thu Mar 05 03:35:12 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","25868","Validate error for duplicate Employee ID","","Thu Mar 05 03:30:25 UTC 2026","passed","Thu Mar 05 03:30:51 UTC 2026","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"","53397","Add a new employee using only mandatory fields","","Thu Mar 05 03:28:21 UTC 2026","passed","Thu Mar 05 03:29:15 UTC 2026","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"","24275","Validate error when First Name is empty","","Thu Mar 05 03:30:01 UTC 2026","passed","Thu Mar 05 03:30:25 UTC 2026","","Add Employe on PIM Module","Validate error when First Name is empty",""
"","38778","Successfully create login details with enabled status","","Thu Mar 05 03:31:34 UTC 2026","passed","Thu Mar 05 03:32:12 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","25139","Search employee name without record data","","Thu Mar 05 03:34:33 UTC 2026","passed","Thu Mar 05 03:34:58 UTC 2026","","Check List Employe on PIM Module","Search employee name without record data",""
"","6415","Check total data with default pagination","","Thu Mar 05 03:34:26 UTC 2026","passed","Thu Mar 05 03:34:33 UTC 2026","","Check List Employe on PIM Module","Check total data with default pagination",""
"","9230","find employee with partial name","","Thu Mar 05 03:34:09 UTC 2026","passed","Thu Mar 05 03:34:19 UTC 2026","","Check List Employe on PIM Module","find employee with partial name",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3403","Login failed with invalid credential","","Thu Mar 05 03:35:02 UTC 2026","passed","Thu Mar 05 03:35:05 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","7604","find employee with current and include past employee","","Thu Mar 05 03:34:19 UTC 2026","passed","Thu Mar 05 03:34:26 UTC 2026","","Check List Employe on PIM Module","find employee with current and include past employee",""
