"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5656","Check total data with default pagination","","2026-08-19","passed","2026-08-19","","Check List Employe on PIM Module","Check total data with default pagination",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3937","Login failed with invalid credential","","2026-08-19","passed","2026-08-19","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","7265","find employee with current and include past employee","","2026-08-19","passed","2026-08-19","","Check List Employe on PIM Module","find employee with current and include past employee",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3391","Login failed with invalid credential","","2026-08-19","passed","2026-08-19","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","8654","find employee with partial name","","2026-08-19","passed","2026-08-19","","Check List Employe on PIM Module","find employee with partial name",""
"","38065","Validate error when passwords do not match","","2026-08-19","passed","2026-08-19","","Add Employe on PIM Module","Validate error when passwords do not match",""
"","7491","Validate error when photo file size exceeds the limit","","2026-08-19","passed","2026-08-19","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"","38014","Successfully create login details with enabled status","","2026-08-19","passed","2026-08-19","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","22263","Search employee name without record data","","2026-08-19","passed","2026-08-19","","Check List Employe on PIM Module","Search employee name without record data",""
"","30499","Validate error when First Name is empty","","2026-08-19","passed","2026-08-19","","Add Employe on PIM Module","Validate error when First Name is empty",""
"","29327","Validate error for duplicate Employee ID","","2026-08-19","passed","2026-08-19","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"","27008","Add a new employee with minimum required fields and a unique manual ID","","2026-08-19","passed","2026-08-19","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3809","Successful login with valid credentials","","2026-08-19","passed","2026-08-19","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3417","Login failed with invalid credential","","2026-08-19","passed","2026-08-19","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","37411","Add a new employee using only mandatory fields","","2026-08-19","passed","2026-08-19","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"","43256","Successfully create login details with enabled status","","2026-08-19","passed","2026-08-19","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","52858","Successfully create login details with disabled status","","2026-08-19","broken","2026-08-19","","Add Employe on PIM Module","Successfully create login details with disabled status",""
