"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","300543","Successfully create login details with enabled status","","Tue Jan 20 03:25:48 UTC 2026","broken","Tue Jan 20 03:30:48 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","300682","Search employee name without record data","","Tue Jan 20 04:00:52 UTC 2026","broken","Tue Jan 20 04:05:52 UTC 2026","","Check List Employe on PIM Module","Search employee name without record data",""
"","311207","Add a new employee using only mandatory fields","","Tue Jan 20 03:00:34 UTC 2026","broken","Tue Jan 20 03:05:46 UTC 2026","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"","300551","Check total data with default pagination","","Tue Jan 20 03:55:51 UTC 2026","broken","Tue Jan 20 04:00:52 UTC 2026","","Check List Employe on PIM Module","Check total data with default pagination",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","300545","Successful login with valid credentials","","Tue Jan 20 04:05:53 UTC 2026","broken","Tue Jan 20 04:10:53 UTC 2026","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"","300576","Successfully create login details with enabled status","","Tue Jan 20 03:20:47 UTC 2026","broken","Tue Jan 20 03:25:48 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","300560","find employee with partial name","","Tue Jan 20 03:45:50 UTC 2026","broken","Tue Jan 20 03:50:51 UTC 2026","","Check List Employe on PIM Module","find employee with partial name",""
"","300543","find employee with current and include past employee","","Tue Jan 20 03:50:51 UTC 2026","broken","Tue Jan 20 03:55:51 UTC 2026","","Check List Employe on PIM Module","find employee with current and include past employee",""
"","300563","Validate error when passwords do not match","","Tue Jan 20 03:30:48 UTC 2026","broken","Tue Jan 20 03:35:49 UTC 2026","","Add Employe on PIM Module","Validate error when passwords do not match",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","300565","Login failed with invalid credential","","Tue Jan 20 04:15:54 UTC 2026","broken","Tue Jan 20 04:20:54 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","300549","Add a new employee with minimum required fields and a unique manual ID","","Tue Jan 20 03:05:46 UTC 2026","broken","Tue Jan 20 03:10:46 UTC 2026","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"","300568","Validate error when First Name is empty","","Tue Jan 20 03:10:46 UTC 2026","broken","Tue Jan 20 03:15:47 UTC 2026","","Add Employe on PIM Module","Validate error when First Name is empty",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","300563","Login failed with invalid credential","","Tue Jan 20 04:10:53 UTC 2026","broken","Tue Jan 20 04:15:54 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","300580","Validate error when photo file size exceeds the limit","","Tue Jan 20 03:35:49 UTC 2026","broken","Tue Jan 20 03:40:50 UTC 2026","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"","300563","Validate error for duplicate Employee ID","","Tue Jan 20 03:15:47 UTC 2026","broken","Tue Jan 20 03:20:47 UTC 2026","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"","300560","Successfully create login details with disabled status","","Tue Jan 20 03:40:50 UTC 2026","broken","Tue Jan 20 03:45:50 UTC 2026","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","300550","Login failed with invalid credential","","Tue Jan 20 04:20:54 UTC 2026","broken","Tue Jan 20 04:25:55 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
