"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","37539","Successfully create login details with enabled status","","2026-06-08","passed","2026-06-08","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","37892","Validate error when passwords do not match","","2026-06-08","passed","2026-06-08","","Add Employe on PIM Module","Validate error when passwords do not match",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","32239","Successful login with valid credentials","","2026-06-08","broken","2026-06-08","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"","43049","Successfully create login details with enabled status","","2026-06-08","passed","2026-06-08","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","32214","Login failed with invalid credential","","2026-06-08","broken","2026-06-08","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","21841","Validate error when photo file size exceeds the limit","","2026-06-08","passed","2026-06-08","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"","11023","Add a new employee with minimum required fields and a unique manual ID","","2026-06-08","passed","2026-06-08","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"","22701","Validate error for duplicate Employee ID","","2026-06-08","passed","2026-06-08","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","32263","Login failed with invalid credential","","2026-06-08","broken","2026-06-08","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","53160","Successfully create login details with disabled status","","2026-06-08","broken","2026-06-08","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"","22627","Validate error when First Name is empty","","2026-06-08","passed","2026-06-08","","Add Employe on PIM Module","Validate error when First Name is empty",""
"","32138","Check total data with default pagination","","2026-06-08","broken","2026-06-08","","Check List Employe on PIM Module","Check total data with default pagination",""
"","46245","Add a new employee using only mandatory fields","","2026-06-08","passed","2026-06-08","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"","32455","find employee with current and include past employee","","2026-06-08","broken","2026-06-08","","Check List Employe on PIM Module","find employee with current and include past employee",""
"","36390","Search employee name without record data","","2026-06-08","broken","2026-06-08","","Check List Employe on PIM Module","Search employee name without record data",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","32268","Login failed with invalid credential","","2026-06-08","broken","2026-06-08","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","32361","find employee with partial name","","2026-06-08","broken","2026-06-08","","Check List Employe on PIM Module","find employee with partial name",""
