"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4114","Successful login with valid credentials","","Mon Jan 26 03:18:24 UTC 2026","passed","Mon Jan 26 03:18:28 UTC 2026","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"","23341","Validate error when photo file size exceeds the limit","","Mon Jan 26 03:16:29 UTC 2026","passed","Mon Jan 26 03:16:53 UTC 2026","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"","29550","Add a new employee with minimum required fields and a unique manual ID","","Mon Jan 26 03:13:07 UTC 2026","failed","Mon Jan 26 03:13:37 UTC 2026","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"","35602","Add a new employee using only mandatory fields","","Mon Jan 26 03:12:32 UTC 2026","failed","Mon Jan 26 03:13:07 UTC 2026","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3495","Login failed with invalid credential","","Mon Jan 26 03:18:31 UTC 2026","passed","Mon Jan 26 03:18:35 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","38928","Successfully create login details with enabled status","","Mon Jan 26 03:15:12 UTC 2026","passed","Mon Jan 26 03:15:50 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","46467","Successfully create login details with enabled status","","Mon Jan 26 03:14:25 UTC 2026","passed","Mon Jan 26 03:15:12 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","28176","Search employee name without record data","","Mon Jan 26 03:17:55 UTC 2026","passed","Mon Jan 26 03:18:24 UTC 2026","","Check List Employe on PIM Module","Search employee name without record data",""
"","41239","Successfully create login details with disabled status","","Mon Jan 26 03:16:53 UTC 2026","failed","Mon Jan 26 03:17:34 UTC 2026","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3561","Login failed with invalid credential","","Mon Jan 26 03:18:28 UTC 2026","passed","Mon Jan 26 03:18:31 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","38697","Validate error when passwords do not match","","Mon Jan 26 03:15:50 UTC 2026","passed","Mon Jan 26 03:16:29 UTC 2026","","Add Employe on PIM Module","Validate error when passwords do not match",""
"","7421","find employee with current and include past employee","","Mon Jan 26 03:17:42 UTC 2026","passed","Mon Jan 26 03:17:49 UTC 2026","","Check List Employe on PIM Module","find employee with current and include past employee",""
"","24410","Validate error when First Name is empty","","Mon Jan 26 03:13:37 UTC 2026","passed","Mon Jan 26 03:14:01 UTC 2026","","Add Employe on PIM Module","Validate error when First Name is empty",""
"","5896","Check total data with default pagination","","Mon Jan 26 03:17:49 UTC 2026","passed","Mon Jan 26 03:17:55 UTC 2026","","Check List Employe on PIM Module","Check total data with default pagination",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","6521","Login failed with invalid credential","","Mon Jan 26 03:18:35 UTC 2026","passed","Mon Jan 26 03:18:41 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","8234","find employee with partial name","","Mon Jan 26 03:17:34 UTC 2026","passed","Mon Jan 26 03:17:42 UTC 2026","","Check List Employe on PIM Module","find employee with partial name",""
"","23925","Validate error for duplicate Employee ID","","Mon Jan 26 03:14:01 UTC 2026","passed","Mon Jan 26 03:14:25 UTC 2026","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
