"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7738","find employee with current and include past employee","","Fri Apr 24 04:22:21 UTC 2026","passed","Fri Apr 24 04:22:29 UTC 2026","","Check List Employe on PIM Module","find employee with current and include past employee",""
"","30775","Add a new employee with minimum required fields and a unique manual ID","","Fri Apr 24 04:17:30 UTC 2026","passed","Fri Apr 24 04:18:00 UTC 2026","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"","38529","Validate error when passwords do not match","","Fri Apr 24 04:20:33 UTC 2026","passed","Fri Apr 24 04:21:12 UTC 2026","","Add Employe on PIM Module","Validate error when passwords do not match",""
"","76943","Successfully create login details with enabled status","","Fri Apr 24 04:18:48 UTC 2026","failed","Fri Apr 24 04:20:05 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","24367","Validate error when First Name is empty","","Fri Apr 24 04:18:00 UTC 2026","passed","Fri Apr 24 04:18:25 UTC 2026","","Add Employe on PIM Module","Validate error when First Name is empty",""
"","23360","Validate error for duplicate Employee ID","","Fri Apr 24 04:18:25 UTC 2026","passed","Fri Apr 24 04:18:48 UTC 2026","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4249","Successful login with valid credentials","","Fri Apr 24 04:22:58 UTC 2026","passed","Fri Apr 24 04:23:03 UTC 2026","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"","8497","find employee with partial name","","Fri Apr 24 04:22:13 UTC 2026","passed","Fri Apr 24 04:22:21 UTC 2026","","Check List Employe on PIM Module","find employee with partial name",""
"","6331","Check total data with default pagination","","Fri Apr 24 04:22:29 UTC 2026","passed","Fri Apr 24 04:22:36 UTC 2026","","Check List Employe on PIM Module","Check total data with default pagination",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3765","Login failed with invalid credential","","Fri Apr 24 04:23:10 UTC 2026","passed","Fri Apr 24 04:23:14 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","22744","Search employee name without record data","","Fri Apr 24 04:22:36 UTC 2026","passed","Fri Apr 24 04:22:58 UTC 2026","","Check List Employe on PIM Module","Search employee name without record data",""
"","7980","Validate error when photo file size exceeds the limit","","Fri Apr 24 04:21:12 UTC 2026","passed","Fri Apr 24 04:21:20 UTC 2026","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"","53452","Successfully create login details with disabled status","","Fri Apr 24 04:21:20 UTC 2026","broken","Fri Apr 24 04:22:13 UTC 2026","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"","38493","Add a new employee using only mandatory fields","","Fri Apr 24 04:16:51 UTC 2026","passed","Fri Apr 24 04:17:30 UTC 2026","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3798","Login failed with invalid credential","","Fri Apr 24 04:23:03 UTC 2026","passed","Fri Apr 24 04:23:06 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3840","Login failed with invalid credential","","Fri Apr 24 04:23:06 UTC 2026","passed","Fri Apr 24 04:23:10 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","27894","Successfully create login details with enabled status","","Fri Apr 24 04:20:05 UTC 2026","passed","Fri Apr 24 04:20:33 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
