"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7691","find employee with partial name","","2026-08-14","passed","2026-08-14","","Check List Employe on PIM Module","find employee with partial name",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3344","Login failed with invalid credential","","2026-08-14","passed","2026-08-14","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","21866","Validate error for duplicate Employee ID","","2026-08-14","passed","2026-08-14","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3779","Successful login with valid credentials","","2026-08-14","passed","2026-08-14","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3339","Login failed with invalid credential","","2026-08-14","passed","2026-08-14","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","21810","Successfully create login details with enabled status","","2026-08-14","passed","2026-08-14","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","24324","Validate error when First Name is empty","","2026-08-14","passed","2026-08-14","","Add Employe on PIM Module","Validate error when First Name is empty",""
"","7314","find employee with current and include past employee","","2026-08-14","passed","2026-08-14","","Check List Employe on PIM Module","find employee with current and include past employee",""
"","25956","Add a new employee with minimum required fields and a unique manual ID","","2026-08-14","passed","2026-08-14","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3763","Login failed with invalid credential","","2026-08-14","passed","2026-08-14","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","21717","Validate error when photo file size exceeds the limit","","2026-08-14","passed","2026-08-14","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"","22568","Search employee name without record data","","2026-08-14","passed","2026-08-14","","Check List Employe on PIM Module","Search employee name without record data",""
"","37829","Validate error when passwords do not match","","2026-08-14","passed","2026-08-14","","Add Employe on PIM Module","Validate error when passwords do not match",""
"","5597","Check total data with default pagination","","2026-08-14","passed","2026-08-14","","Check List Employe on PIM Module","Check total data with default pagination",""
"","17732","Add a new employee using only mandatory fields","","2026-08-14","failed","2026-08-14","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"","42559","Successfully create login details with enabled status","","2026-08-14","passed","2026-08-14","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","52820","Successfully create login details with disabled status","","2026-08-14","broken","2026-08-14","","Add Employe on PIM Module","Successfully create login details with disabled status",""
