"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","26965","Add a new employee with minimum required fields and a unique manual ID","","Wed Feb 04 03:31:22 UTC 2026","passed","Wed Feb 04 03:31:49 UTC 2026","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"","38352","Validate error when passwords do not match","","Wed Feb 04 03:34:23 UTC 2026","passed","Wed Feb 04 03:35:01 UTC 2026","","Add Employe on PIM Module","Validate error when passwords do not match",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3149","Login failed with invalid credential","","Wed Feb 04 03:37:09 UTC 2026","passed","Wed Feb 04 03:37:13 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","22545","Validate error when photo file size exceeds the limit","","Wed Feb 04 03:35:01 UTC 2026","passed","Wed Feb 04 03:35:24 UTC 2026","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","2809","Login failed with invalid credential","","Wed Feb 04 03:37:13 UTC 2026","passed","Wed Feb 04 03:37:15 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","2791","Login failed with invalid credential","","Wed Feb 04 03:37:07 UTC 2026","passed","Wed Feb 04 03:37:09 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","7546","find employee with current and include past employee","","Wed Feb 04 03:36:27 UTC 2026","passed","Wed Feb 04 03:36:34 UTC 2026","","Check List Employe on PIM Module","find employee with current and include past employee",""
"","22707","Validate error when First Name is empty","","Wed Feb 04 03:31:49 UTC 2026","passed","Wed Feb 04 03:32:11 UTC 2026","","Add Employe on PIM Module","Validate error when First Name is empty",""
"","37870","Successfully create login details with enabled status","","Wed Feb 04 03:33:45 UTC 2026","passed","Wed Feb 04 03:34:23 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","5623","Check total data with default pagination","","Wed Feb 04 03:36:34 UTC 2026","passed","Wed Feb 04 03:36:40 UTC 2026","","Check List Employe on PIM Module","Check total data with default pagination",""
"","53343","Validate error for duplicate Employee ID","","Wed Feb 04 03:32:11 UTC 2026","broken","Wed Feb 04 03:33:05 UTC 2026","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"","10201","find employee with partial name","","Wed Feb 04 03:36:17 UTC 2026","passed","Wed Feb 04 03:36:27 UTC 2026","","Check List Employe on PIM Module","find employee with partial name",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3437","Successful login with valid credentials","","Wed Feb 04 03:37:03 UTC 2026","passed","Wed Feb 04 03:37:07 UTC 2026","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"","52990","Successfully create login details with disabled status","","Wed Feb 04 03:35:24 UTC 2026","broken","Wed Feb 04 03:36:17 UTC 2026","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"","32876","Add a new employee using only mandatory fields","","Wed Feb 04 03:30:49 UTC 2026","failed","Wed Feb 04 03:31:22 UTC 2026","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"","23047","Search employee name without record data","","Wed Feb 04 03:36:40 UTC 2026","passed","Wed Feb 04 03:37:03 UTC 2026","","Check List Employe on PIM Module","Search employee name without record data",""
"","40180","Successfully create login details with enabled status","","Wed Feb 04 03:33:05 UTC 2026","failed","Wed Feb 04 03:33:45 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
