"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","38909","Validate error when passwords do not match","","Tue Feb 03 03:36:54 UTC 2026","passed","Tue Feb 03 03:37:33 UTC 2026","","Add Employe on PIM Module","Validate error when passwords do not match",""
"","22850","Validate error for duplicate Employee ID","","Tue Feb 03 03:35:13 UTC 2026","passed","Tue Feb 03 03:35:36 UTC 2026","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"","55312","Successfully create login details with disabled status","","Tue Feb 03 03:37:57 UTC 2026","broken","Tue Feb 03 03:38:52 UTC 2026","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"","22576","Search employee name without record data","","Tue Feb 03 03:39:42 UTC 2026","passed","Tue Feb 03 03:40:04 UTC 2026","","Check List Employe on PIM Module","Search employee name without record data",""
"","12281","Check total data with default pagination","","Tue Feb 03 03:39:29 UTC 2026","passed","Tue Feb 03 03:39:42 UTC 2026","","Check List Employe on PIM Module","Check total data with default pagination",""
"","28049","Add a new employee with minimum required fields and a unique manual ID","","Tue Feb 03 03:34:21 UTC 2026","passed","Tue Feb 03 03:34:49 UTC 2026","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"","40577","Successfully create login details with enabled status","","Tue Feb 03 03:35:36 UTC 2026","failed","Tue Feb 03 03:36:17 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","23245","Validate error when photo file size exceeds the limit","","Tue Feb 03 03:37:33 UTC 2026","passed","Tue Feb 03 03:37:57 UTC 2026","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4219","Login failed with invalid credential","","Tue Feb 03 03:40:11 UTC 2026","passed","Tue Feb 03 03:40:15 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","18220","find employee with partial name","","Tue Feb 03 03:38:52 UTC 2026","passed","Tue Feb 03 03:39:10 UTC 2026","","Check List Employe on PIM Module","find employee with partial name",""
"","37937","Successfully create login details with enabled status","","Tue Feb 03 03:36:17 UTC 2026","passed","Tue Feb 03 03:36:54 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","23720","Validate error when First Name is empty","","Tue Feb 03 03:34:49 UTC 2026","passed","Tue Feb 03 03:35:13 UTC 2026","","Add Employe on PIM Module","Validate error when First Name is empty",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3269","Login failed with invalid credential","","Tue Feb 03 03:40:08 UTC 2026","passed","Tue Feb 03 03:40:11 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3650","Login failed with invalid credential","","Tue Feb 03 03:40:15 UTC 2026","passed","Tue Feb 03 03:40:19 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","44263","Add a new employee using only mandatory fields","","Tue Feb 03 03:33:37 UTC 2026","failed","Tue Feb 03 03:34:21 UTC 2026","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3641","Successful login with valid credentials","","Tue Feb 03 03:40:04 UTC 2026","passed","Tue Feb 03 03:40:08 UTC 2026","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"","19226","find employee with current and include past employee","","Tue Feb 03 03:39:10 UTC 2026","passed","Tue Feb 03 03:39:29 UTC 2026","","Check List Employe on PIM Module","find employee with current and include past employee",""
