"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","23508","Search employee name without record data","","2026-09-08","passed","2026-09-08","","Check List Employe on PIM Module","Search employee name without record data",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4656","Login failed with invalid credential","","2026-09-08","passed","2026-09-08","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","41617","Successfully create login details with disabled status","","2026-09-08","failed","2026-09-08","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"","26064","Validate error for duplicate Employee ID","","2026-09-08","passed","2026-09-08","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"","11750","find employee with partial name","","2026-09-08","passed","2026-09-08","","Check List Employe on PIM Module","find employee with partial name",""
"","22486","Add a new employee with minimum required fields and a unique manual ID","","2026-09-08","passed","2026-09-08","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"","52059","Successfully create login details with enabled status","","2026-09-08","passed","2026-09-08","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","36496","Add a new employee using only mandatory fields","","2026-09-08","failed","2026-09-08","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"","53696","Successfully create login details with enabled status","","2026-09-08","passed","2026-09-08","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4902","Login failed with invalid credential","","2026-09-08","passed","2026-09-08","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","6793","Check total data with default pagination","","2026-09-08","passed","2026-09-08","","Check List Employe on PIM Module","Check total data with default pagination",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4516","Login failed with invalid credential","","2026-09-08","passed","2026-09-08","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","43811","Validate error when passwords do not match","","2026-09-08","passed","2026-09-08","","Add Employe on PIM Module","Validate error when passwords do not match",""
"","25785","Validate error when photo file size exceeds the limit","","2026-09-08","passed","2026-09-08","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","5189","Successful login with valid credentials","","2026-09-08","passed","2026-09-08","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"","25261","Validate error when First Name is empty","","2026-09-08","passed","2026-09-08","","Add Employe on PIM Module","Validate error when First Name is empty",""
"","9568","find employee with current and include past employee","","2026-09-08","passed","2026-09-08","","Check List Employe on PIM Module","find employee with current and include past employee",""
