"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9249","find employee with partial name","","2026-09-16","passed","2026-09-16","","Check List Employe on PIM Module","find employee with partial name",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4834","Login failed with invalid credential","","2026-09-16","passed","2026-09-16","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","38442","Successfully create login details with enabled status","","2026-09-16","passed","2026-09-16","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","5157","Successful login with valid credentials","","2026-09-16","passed","2026-09-16","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"","53983","Successfully create login details with disabled status","","2026-09-16","broken","2026-09-16","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"","38876","Validate error when passwords do not match","","2026-09-16","passed","2026-09-16","","Add Employe on PIM Module","Validate error when passwords do not match",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4359","Login failed with invalid credential","","2026-09-16","passed","2026-09-16","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","24077","Validate error when photo file size exceeds the limit","","2026-09-16","passed","2026-09-16","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4962","Login failed with invalid credential","","2026-09-16","passed","2026-09-16","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","23899","Validate error for duplicate Employee ID","","2026-09-16","passed","2026-09-16","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"","40811","Successfully create login details with enabled status","","2026-09-16","failed","2026-09-16","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","8808","find employee with current and include past employee","","2026-09-16","passed","2026-09-16","","Check List Employe on PIM Module","find employee with current and include past employee",""
"","24988","Validate error when First Name is empty","","2026-09-16","passed","2026-09-16","","Add Employe on PIM Module","Validate error when First Name is empty",""
"","23505","Search employee name without record data","","2026-09-16","passed","2026-09-16","","Check List Employe on PIM Module","Search employee name without record data",""
"","6521","Check total data with default pagination","","2026-09-16","passed","2026-09-16","","Check List Employe on PIM Module","Check total data with default pagination",""
"","31603","Add a new employee using only mandatory fields","","2026-09-16","failed","2026-09-16","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"","35533","Add a new employee with minimum required fields and a unique manual ID","","2026-09-16","passed","2026-09-16","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
