"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8745","find employee with partial name","","Thu Feb 05 03:37:28 UTC 2026","passed","Thu Feb 05 03:37:37 UTC 2026","","Check List Employe on PIM Module","find employee with partial name",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3261","Login failed with invalid credential","","Thu Feb 05 03:38:31 UTC 2026","passed","Thu Feb 05 03:38:34 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","39158","Successfully create login details with enabled status","","Thu Feb 05 03:34:47 UTC 2026","passed","Thu Feb 05 03:35:26 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","35398","Add a new employee using only mandatory fields","","Thu Feb 05 03:32:06 UTC 2026","passed","Thu Feb 05 03:32:41 UTC 2026","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"","8002","Check total data with default pagination","","Thu Feb 05 03:37:45 UTC 2026","passed","Thu Feb 05 03:37:53 UTC 2026","","Check List Employe on PIM Module","Check total data with default pagination",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4114","Login failed with invalid credential","","Thu Feb 05 03:38:27 UTC 2026","passed","Thu Feb 05 03:38:31 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","8596","find employee with current and include past employee","","Thu Feb 05 03:37:37 UTC 2026","passed","Thu Feb 05 03:37:45 UTC 2026","","Check List Employe on PIM Module","find employee with current and include past employee",""
"","23537","Search employee name without record data","","Thu Feb 05 03:37:53 UTC 2026","passed","Thu Feb 05 03:38:17 UTC 2026","","Check List Employe on PIM Module","Search employee name without record data",""
"","58446","Successfully create login details with disabled status","","Thu Feb 05 03:36:30 UTC 2026","broken","Thu Feb 05 03:37:28 UTC 2026","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"","38968","Validate error when passwords do not match","","Thu Feb 05 03:35:26 UTC 2026","passed","Thu Feb 05 03:36:05 UTC 2026","","Add Employe on PIM Module","Validate error when passwords do not match",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4421","Login failed with invalid credential","","Thu Feb 05 03:38:22 UTC 2026","passed","Thu Feb 05 03:38:27 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","23273","Validate error for duplicate Employee ID","","Thu Feb 05 03:33:40 UTC 2026","passed","Thu Feb 05 03:34:03 UTC 2026","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"","34685","Add a new employee with minimum required fields and a unique manual ID","","Thu Feb 05 03:32:41 UTC 2026","passed","Thu Feb 05 03:33:16 UTC 2026","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"","24369","Validate error when First Name is empty","","Thu Feb 05 03:33:16 UTC 2026","passed","Thu Feb 05 03:33:40 UTC 2026","","Add Employe on PIM Module","Validate error when First Name is empty",""
"","43490","Successfully create login details with enabled status","","Thu Feb 05 03:34:03 UTC 2026","failed","Thu Feb 05 03:34:47 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","24656","Validate error when photo file size exceeds the limit","","Thu Feb 05 03:36:05 UTC 2026","passed","Thu Feb 05 03:36:30 UTC 2026","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","5275","Successful login with valid credentials","","Thu Feb 05 03:38:17 UTC 2026","passed","Thu Feb 05 03:38:22 UTC 2026","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
