"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","23889","Validate error when photo file size exceeds the limit","","Thu Feb 26 03:36:49 UTC 2026","passed","Thu Feb 26 03:37:13 UTC 2026","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","6997","Login failed with invalid credential","","Thu Feb 26 03:39:16 UTC 2026","passed","Thu Feb 26 03:39:23 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","5848","Check total data with default pagination","","Thu Feb 26 03:38:23 UTC 2026","passed","Thu Feb 26 03:38:29 UTC 2026","","Check List Employe on PIM Module","Check total data with default pagination",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","6888","Login failed with invalid credential","","Thu Feb 26 03:39:03 UTC 2026","passed","Thu Feb 26 03:39:10 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","38897","Validate error when passwords do not match","","Thu Feb 26 03:36:10 UTC 2026","passed","Thu Feb 26 03:36:49 UTC 2026","","Add Employe on PIM Module","Validate error when passwords do not match",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","5929","Login failed with invalid credential","","Thu Feb 26 03:39:10 UTC 2026","passed","Thu Feb 26 03:39:16 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","7404","find employee with current and include past employee","","Thu Feb 26 03:38:16 UTC 2026","passed","Thu Feb 26 03:38:23 UTC 2026","","Check List Employe on PIM Module","find employee with current and include past employee",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","11328","Successful login with valid credentials","","Thu Feb 26 03:38:52 UTC 2026","passed","Thu Feb 26 03:39:03 UTC 2026","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"","55039","Successfully create login details with disabled status","","Thu Feb 26 03:37:13 UTC 2026","broken","Thu Feb 26 03:38:08 UTC 2026","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"","7990","find employee with partial name","","Thu Feb 26 03:38:08 UTC 2026","passed","Thu Feb 26 03:38:16 UTC 2026","","Check List Employe on PIM Module","find employee with partial name",""
"","23697","Validate error for duplicate Employee ID","","Thu Feb 26 03:34:25 UTC 2026","passed","Thu Feb 26 03:34:48 UTC 2026","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"","43094","Successfully create login details with enabled status","","Thu Feb 26 03:34:48 UTC 2026","failed","Thu Feb 26 03:35:32 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","34031","Add a new employee using only mandatory fields","","Thu Feb 26 03:32:59 UTC 2026","failed","Thu Feb 26 03:33:33 UTC 2026","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"","38461","Successfully create login details with enabled status","","Thu Feb 26 03:35:32 UTC 2026","passed","Thu Feb 26 03:36:10 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","22381","Search employee name without record data","","Thu Feb 26 03:38:29 UTC 2026","passed","Thu Feb 26 03:38:51 UTC 2026","","Check List Employe on PIM Module","Search employee name without record data",""
"","27951","Add a new employee with minimum required fields and a unique manual ID","","Thu Feb 26 03:33:33 UTC 2026","passed","Thu Feb 26 03:34:01 UTC 2026","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"","23897","Validate error when First Name is empty","","Thu Feb 26 03:34:01 UTC 2026","passed","Thu Feb 26 03:34:25 UTC 2026","","Add Employe on PIM Module","Validate error when First Name is empty",""
