"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","5331","Login failed with invalid credential","","Tue Apr 28 04:39:12 UTC 2026","passed","Tue Apr 28 04:39:17 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","27390","Add a new employee with minimum required fields and a unique manual ID","","Tue Apr 28 04:33:58 UTC 2026","passed","Tue Apr 28 04:34:25 UTC 2026","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"","55136","Successfully create login details with disabled status","","Tue Apr 28 04:37:21 UTC 2026","broken","Tue Apr 28 04:38:16 UTC 2026","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"","26382","Search employee name without record data","","Tue Apr 28 04:38:38 UTC 2026","passed","Tue Apr 28 04:39:05 UTC 2026","","Check List Employe on PIM Module","Search employee name without record data",""
"","8331","find employee with partial name","","Tue Apr 28 04:38:16 UTC 2026","passed","Tue Apr 28 04:38:24 UTC 2026","","Check List Employe on PIM Module","find employee with partial name",""
"","43372","Successfully create login details with enabled status","","Tue Apr 28 04:35:12 UTC 2026","passed","Tue Apr 28 04:35:56 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","38559","Validate error when passwords do not match","","Tue Apr 28 04:36:34 UTC 2026","passed","Tue Apr 28 04:37:12 UTC 2026","","Add Employe on PIM Module","Validate error when passwords do not match",""
"","7835","find employee with current and include past employee","","Tue Apr 28 04:38:24 UTC 2026","passed","Tue Apr 28 04:38:32 UTC 2026","","Check List Employe on PIM Module","find employee with current and include past employee",""
"","8121","Validate error when photo file size exceeds the limit","","Tue Apr 28 04:37:12 UTC 2026","passed","Tue Apr 28 04:37:21 UTC 2026","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4204","Login failed with invalid credential","","Tue Apr 28 04:39:17 UTC 2026","passed","Tue Apr 28 04:39:22 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","23699","Validate error when First Name is empty","","Tue Apr 28 04:34:25 UTC 2026","passed","Tue Apr 28 04:34:49 UTC 2026","","Add Employe on PIM Module","Validate error when First Name is empty",""
"","38257","Successfully create login details with enabled status","","Tue Apr 28 04:35:56 UTC 2026","passed","Tue Apr 28 04:36:34 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3880","Login failed with invalid credential","","Tue Apr 28 04:39:22 UTC 2026","passed","Tue Apr 28 04:39:26 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","6572","Check total data with default pagination","","Tue Apr 28 04:38:32 UTC 2026","passed","Tue Apr 28 04:38:38 UTC 2026","","Check List Employe on PIM Module","Check total data with default pagination",""
"","23124","Validate error for duplicate Employee ID","","Tue Apr 28 04:34:49 UTC 2026","passed","Tue Apr 28 04:35:12 UTC 2026","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"","32874","Add a new employee using only mandatory fields","","Tue Apr 28 04:33:25 UTC 2026","passed","Tue Apr 28 04:33:58 UTC 2026","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","7308","Successful login with valid credentials","","Tue Apr 28 04:39:05 UTC 2026","passed","Tue Apr 28 04:39:12 UTC 2026","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
