"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","29396","Add a new employee with minimum required fields and a unique manual ID","","Wed May 13 04:43:14 UTC 2026","passed","Wed May 13 04:43:43 UTC 2026","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"","57625","Successfully create login details with disabled status","","Wed May 13 04:47:04 UTC 2026","broken","Wed May 13 04:48:02 UTC 2026","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"","39848","Successfully create login details with enabled status","","Wed May 13 04:45:17 UTC 2026","passed","Wed May 13 04:45:57 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","8713","find employee with current and include past employee","","Wed May 13 04:48:13 UTC 2026","passed","Wed May 13 04:48:22 UTC 2026","","Check List Employe on PIM Module","find employee with current and include past employee",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","8606","Login failed with invalid credential","","Wed May 13 04:49:11 UTC 2026","passed","Wed May 13 04:49:20 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","8774","Login failed with invalid credential","","Wed May 13 04:48:54 UTC 2026","passed","Wed May 13 04:49:02 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","44328","Successfully create login details with enabled status","","Wed May 13 04:44:33 UTC 2026","passed","Wed May 13 04:45:17 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","24592","Validate error for duplicate Employee ID","","Wed May 13 04:44:08 UTC 2026","passed","Wed May 13 04:44:33 UTC 2026","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"","23700","Validate error when photo file size exceeds the limit","","Wed May 13 04:46:40 UTC 2026","passed","Wed May 13 04:47:04 UTC 2026","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"","25270","Validate error when First Name is empty","","Wed May 13 04:43:43 UTC 2026","passed","Wed May 13 04:44:08 UTC 2026","","Add Employe on PIM Module","Validate error when First Name is empty",""
"","43034","Validate error when passwords do not match","","Wed May 13 04:45:57 UTC 2026","passed","Wed May 13 04:46:40 UTC 2026","","Add Employe on PIM Module","Validate error when passwords do not match",""
"","11182","Search employee name without record data","","Wed May 13 04:48:32 UTC 2026","failed","Wed May 13 04:48:43 UTC 2026","","Check List Employe on PIM Module","Search employee name without record data",""
"","33946","Add a new employee using only mandatory fields","","Wed May 13 04:42:40 UTC 2026","passed","Wed May 13 04:43:14 UTC 2026","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","10739","Successful login with valid credentials","","Wed May 13 04:48:43 UTC 2026","passed","Wed May 13 04:48:54 UTC 2026","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"","9522","Check total data with default pagination","","Wed May 13 04:48:22 UTC 2026","passed","Wed May 13 04:48:32 UTC 2026","","Check List Employe on PIM Module","Check total data with default pagination",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","8763","Login failed with invalid credential","","Wed May 13 04:49:02 UTC 2026","passed","Wed May 13 04:49:11 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","11851","find employee with partial name","","Wed May 13 04:48:02 UTC 2026","passed","Wed May 13 04:48:13 UTC 2026","","Check List Employe on PIM Module","find employee with partial name",""
