"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","118870","Add a new employee using only mandatory fields","","Wed Apr 08 03:50:50 UTC 2026","broken","Wed Apr 08 03:52:49 UTC 2026","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","5394","Successful login with valid credentials","","Wed Apr 08 03:59:38 UTC 2026","passed","Wed Apr 08 03:59:43 UTC 2026","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"","44039","Successfully create login details with enabled status","","Wed Apr 08 03:55:31 UTC 2026","passed","Wed Apr 08 03:56:15 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","16871","Check total data with default pagination","","Wed Apr 08 03:58:56 UTC 2026","passed","Wed Apr 08 03:59:13 UTC 2026","","Check List Employe on PIM Module","Check total data with default pagination",""
"","90999","Add a new employee with minimum required fields and a unique manual ID","","Wed Apr 08 03:52:49 UTC 2026","broken","Wed Apr 08 03:54:20 UTC 2026","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"","12428","find employee with current and include past employee","","Wed Apr 08 03:58:44 UTC 2026","passed","Wed Apr 08 03:58:56 UTC 2026","","Check List Employe on PIM Module","find employee with current and include past employee",""
"","53878","Successfully create login details with disabled status","","Wed Apr 08 03:57:40 UTC 2026","broken","Wed Apr 08 03:58:34 UTC 2026","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"","48211","Validate error when First Name is empty","","Wed Apr 08 03:54:20 UTC 2026","passed","Wed Apr 08 03:55:08 UTC 2026","","Add Employe on PIM Module","Validate error when First Name is empty",""
"","9324","find employee with partial name","","Wed Apr 08 03:58:34 UTC 2026","passed","Wed Apr 08 03:58:44 UTC 2026","","Check List Employe on PIM Module","find employee with partial name",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","7659","Login failed with invalid credential","","Wed Apr 08 03:59:50 UTC 2026","passed","Wed Apr 08 03:59:58 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","23049","Validate error for duplicate Employee ID","","Wed Apr 08 03:55:08 UTC 2026","passed","Wed Apr 08 03:55:31 UTC 2026","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"","7671","Validate error when photo file size exceeds the limit","","Wed Apr 08 03:57:33 UTC 2026","passed","Wed Apr 08 03:57:40 UTC 2026","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","32826","Login failed with invalid credential","","Wed Apr 08 03:59:58 UTC 2026","broken","Wed Apr 08 04:00:31 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","38681","Successfully create login details with enabled status","","Wed Apr 08 03:56:15 UTC 2026","passed","Wed Apr 08 03:56:54 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","24708","Search employee name without record data","","Wed Apr 08 03:59:13 UTC 2026","passed","Wed Apr 08 03:59:38 UTC 2026","","Check List Employe on PIM Module","Search employee name without record data",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","7212","Login failed with invalid credential","","Wed Apr 08 03:59:43 UTC 2026","passed","Wed Apr 08 03:59:50 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","38646","Validate error when passwords do not match","","Wed Apr 08 03:56:54 UTC 2026","passed","Wed Apr 08 03:57:33 UTC 2026","","Add Employe on PIM Module","Validate error when passwords do not match",""
