"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","7771","Login failed with invalid credential","","2026-09-02","passed","2026-09-02","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","10834","find employee with partial name","","2026-09-02","passed","2026-09-02","","Check List Employe on PIM Module","find employee with partial name",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","5188","Successful login with valid credentials","","2026-09-02","passed","2026-09-02","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"","35662","Validate error when First Name is empty","","2026-09-02","passed","2026-09-02","","Add Employe on PIM Module","Validate error when First Name is empty",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","7627","Login failed with invalid credential","","2026-09-02","passed","2026-09-02","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","9286","find employee with current and include past employee","","2026-09-02","passed","2026-09-02","","Check List Employe on PIM Module","find employee with current and include past employee",""
"","31602","Validate error when photo file size exceeds the limit","","2026-09-02","passed","2026-09-02","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"","27933","Add a new employee with minimum required fields and a unique manual ID","","2026-09-02","failed","2026-09-02","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","6216","Login failed with invalid credential","","2026-09-02","passed","2026-09-02","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","38435","Add a new employee using only mandatory fields","","2026-09-02","passed","2026-09-02","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"","12311","Check total data with default pagination","","2026-09-02","passed","2026-09-02","","Check List Employe on PIM Module","Check total data with default pagination",""
"","59260","Successfully create login details with enabled status","","2026-09-02","failed","2026-09-02","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","53023","Validate error for duplicate Employee ID","","2026-09-02","passed","2026-09-02","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"","38852","Successfully create login details with enabled status","","2026-09-02","passed","2026-09-02","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","66797","Successfully create login details with disabled status","","2026-09-02","broken","2026-09-02","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"","26724","Search employee name without record data","","2026-09-02","passed","2026-09-02","","Check List Employe on PIM Module","Search employee name without record data",""
"","40850","Validate error when passwords do not match","","2026-09-02","passed","2026-09-02","","Add Employe on PIM Module","Validate error when passwords do not match",""
