"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","23913","Validate error for duplicate Employee ID","","2026-06-19","broken","2026-06-19","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","5268","Successful login with valid credentials","","2026-06-19","passed","2026-06-19","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"","8959","find employee with partial name","","2026-06-19","passed","2026-06-19","","Check List Employe on PIM Module","find employee with partial name",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4683","Login failed with invalid credential","","2026-06-19","passed","2026-06-19","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","81076","Validate error when First Name is empty","","2026-06-19","broken","2026-06-19","","Add Employe on PIM Module","Validate error when First Name is empty",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4519","Login failed with invalid credential","","2026-06-19","passed","2026-06-19","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","8489","find employee with current and include past employee","","2026-06-19","passed","2026-06-19","","Check List Employe on PIM Module","find employee with current and include past employee",""
"","7419","Check total data with default pagination","","2026-06-19","passed","2026-06-19","","Check List Employe on PIM Module","Check total data with default pagination",""
"","108451","Successfully create login details with enabled status","","2026-06-19","passed","2026-06-19","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","23270","Search employee name without record data","","2026-06-19","passed","2026-06-19","","Check List Employe on PIM Module","Search employee name without record data",""
"","32141","Add a new employee with minimum required fields and a unique manual ID","","2026-06-19","broken","2026-06-19","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"","76933","Add a new employee using only mandatory fields","","2026-06-19","broken","2026-06-19","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4472","Login failed with invalid credential","","2026-06-19","passed","2026-06-19","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","73327","Successfully create login details with enabled status","","2026-06-19","passed","2026-06-19","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","9547","Validate error when photo file size exceeds the limit","","2026-06-19","passed","2026-06-19","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"","54451","Successfully create login details with disabled status","","2026-06-19","broken","2026-06-19","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"","40192","Validate error when passwords do not match","","2026-06-19","passed","2026-06-19","","Add Employe on PIM Module","Validate error when passwords do not match",""
