"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","55277","Successfully create login details with disabled status","","Tue May 12 04:39:57 UTC 2026","broken","Tue May 12 04:40:52 UTC 2026","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"","45853","Validate error when passwords do not match","","Tue May 12 04:38:26 UTC 2026","passed","Tue May 12 04:39:12 UTC 2026","","Add Employe on PIM Module","Validate error when passwords do not match",""
"","27489","Validate error for duplicate Employee ID","","Tue May 12 04:36:29 UTC 2026","passed","Tue May 12 04:36:57 UTC 2026","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"","25800","Validate error when First Name is empty","","Tue May 12 04:36:04 UTC 2026","passed","Tue May 12 04:36:29 UTC 2026","","Add Employe on PIM Module","Validate error when First Name is empty",""
"","6888","Check total data with default pagination","","Tue May 12 04:41:15 UTC 2026","passed","Tue May 12 04:41:22 UTC 2026","","Check List Employe on PIM Module","Check total data with default pagination",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4798","Login failed with invalid credential","","Tue May 12 04:41:50 UTC 2026","passed","Tue May 12 04:41:55 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4520","Login failed with invalid credential","","Tue May 12 04:41:55 UTC 2026","passed","Tue May 12 04:41:59 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4775","Successful login with valid credentials","","Tue May 12 04:41:45 UTC 2026","passed","Tue May 12 04:41:50 UTC 2026","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4686","Login failed with invalid credential","","Tue May 12 04:41:59 UTC 2026","passed","Tue May 12 04:42:04 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","50078","Successfully create login details with enabled status","","Tue May 12 04:36:57 UTC 2026","failed","Tue May 12 04:37:47 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","13238","find employee with current and include past employee","","Tue May 12 04:41:02 UTC 2026","passed","Tue May 12 04:41:15 UTC 2026","","Check List Employe on PIM Module","find employee with current and include past employee",""
"","9533","find employee with partial name","","Tue May 12 04:40:52 UTC 2026","passed","Tue May 12 04:41:02 UTC 2026","","Check List Employe on PIM Module","find employee with partial name",""
"","34168","Add a new employee using only mandatory fields","","Tue May 12 04:34:54 UTC 2026","passed","Tue May 12 04:35:28 UTC 2026","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"","44661","Validate error when photo file size exceeds the limit","","Tue May 12 04:39:12 UTC 2026","passed","Tue May 12 04:39:57 UTC 2026","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"","35736","Add a new employee with minimum required fields and a unique manual ID","","Tue May 12 04:35:28 UTC 2026","passed","Tue May 12 04:36:04 UTC 2026","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"","23193","Search employee name without record data","","Tue May 12 04:41:22 UTC 2026","passed","Tue May 12 04:41:45 UTC 2026","","Check List Employe on PIM Module","Search employee name without record data",""
"","39506","Successfully create login details with enabled status","","Tue May 12 04:37:47 UTC 2026","passed","Tue May 12 04:38:26 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
