"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","28151","Add a new employee with minimum required fields and a unique manual ID","","2026-08-13","passed","2026-08-13","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"","8473","Validate error when photo file size exceeds the limit","","2026-08-13","passed","2026-08-13","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"","45200","Successfully create login details with enabled status","","2026-08-13","passed","2026-08-13","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","7137","Check total data with default pagination","","2026-08-13","passed","2026-08-13","","Check List Employe on PIM Module","Check total data with default pagination",""
"","8229","find employee with current and include past employee","","2026-08-13","passed","2026-08-13","","Check List Employe on PIM Module","find employee with current and include past employee",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4828","Successful login with valid credentials","","2026-08-13","passed","2026-08-13","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4488","Login failed with invalid credential","","2026-08-13","passed","2026-08-13","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4298","Login failed with invalid credential","","2026-08-13","passed","2026-08-13","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","24254","Validate error when First Name is empty","","2026-08-13","passed","2026-08-13","","Add Employe on PIM Module","Validate error when First Name is empty",""
"","34441","Add a new employee using only mandatory fields","","2026-08-13","failed","2026-08-13","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4285","Login failed with invalid credential","","2026-08-13","passed","2026-08-13","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","9047","find employee with partial name","","2026-08-13","passed","2026-08-13","","Check List Employe on PIM Module","find employee with partial name",""
"","38885","Validate error when passwords do not match","","2026-08-13","passed","2026-08-13","","Add Employe on PIM Module","Validate error when passwords do not match",""
"","43889","Successfully create login details with enabled status","","2026-08-13","failed","2026-08-13","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","23551","Search employee name without record data","","2026-08-13","passed","2026-08-13","","Check List Employe on PIM Module","Search employee name without record data",""
"","53919","Validate error for duplicate Employee ID","","2026-08-13","broken","2026-08-13","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"","54111","Successfully create login details with disabled status","","2026-08-13","broken","2026-08-13","","Add Employe on PIM Module","Successfully create login details with disabled status",""
