"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","23441","Validate error when First Name is empty","","2026-09-14","passed","2026-09-14","","Add Employe on PIM Module","Validate error when First Name is empty",""
"","23990","Validate error when photo file size exceeds the limit","","2026-09-14","passed","2026-09-14","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"","38837","Successfully create login details with enabled status","","2026-09-14","passed","2026-09-14","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","33684","Add a new employee using only mandatory fields","","2026-09-14","passed","2026-09-14","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"","7953","find employee with current and include past employee","","2026-09-14","passed","2026-09-14","","Check List Employe on PIM Module","find employee with current and include past employee",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4228","Login failed with invalid credential","","2026-09-14","passed","2026-09-14","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","23293","Search employee name without record data","","2026-09-14","passed","2026-09-14","","Check List Employe on PIM Module","Search employee name without record data",""
"","6095","Check total data with default pagination","","2026-09-14","passed","2026-09-14","","Check List Employe on PIM Module","Check total data with default pagination",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4358","Login failed with invalid credential","","2026-09-14","passed","2026-09-14","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","8449","find employee with partial name","","2026-09-14","passed","2026-09-14","","Check List Employe on PIM Module","find employee with partial name",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4077","Login failed with invalid credential","","2026-09-14","passed","2026-09-14","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","32844","Validate error for duplicate Employee ID","","2026-09-14","passed","2026-09-14","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4701","Successful login with valid credentials","","2026-09-14","passed","2026-09-14","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"","28444","Add a new employee with minimum required fields and a unique manual ID","","2026-09-14","failed","2026-09-14","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"","44621","Successfully create login details with enabled status","","2026-09-14","failed","2026-09-14","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","39306","Validate error when passwords do not match","","2026-09-14","passed","2026-09-14","","Add Employe on PIM Module","Validate error when passwords do not match",""
"","53697","Successfully create login details with disabled status","","2026-09-14","broken","2026-09-14","","Add Employe on PIM Module","Successfully create login details with disabled status",""
