"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","42709","Successfully create login details with enabled status","","2026-07-21","passed","2026-07-21","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3859","Login failed with invalid credential","","2026-07-21","passed","2026-07-21","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","7900","Check total data with default pagination","","2026-07-21","passed","2026-07-21","","Check List Employe on PIM Module","Check total data with default pagination",""
"","22728","Validate error when First Name is empty","","2026-07-21","passed","2026-07-21","","Add Employe on PIM Module","Validate error when First Name is empty",""
"","22525","Search employee name without record data","","2026-07-21","passed","2026-07-21","","Check List Employe on PIM Module","Search employee name without record data",""
"","8273","Add a new employee with minimum required fields and a unique manual ID","","2026-07-21","failed","2026-07-21","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"","53244","Successfully create login details with disabled status","","2026-07-21","broken","2026-07-21","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"","38283","Validate error when passwords do not match","","2026-07-21","passed","2026-07-21","","Add Employe on PIM Module","Validate error when passwords do not match",""
"","23267","Validate error for duplicate Employee ID","","2026-07-21","passed","2026-07-21","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3316","Login failed with invalid credential","","2026-07-21","passed","2026-07-21","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","38035","Successfully create login details with enabled status","","2026-07-21","passed","2026-07-21","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3648","Successful login with valid credentials","","2026-07-21","passed","2026-07-21","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"","15091","find employee with partial name","","2026-07-21","passed","2026-07-21","","Check List Employe on PIM Module","find employee with partial name",""
"","7298","find employee with current and include past employee","","2026-07-21","passed","2026-07-21","","Check List Employe on PIM Module","find employee with current and include past employee",""
"","22121","Validate error when photo file size exceeds the limit","","2026-07-21","passed","2026-07-21","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"","34171","Add a new employee using only mandatory fields","","2026-07-21","failed","2026-07-21","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3501","Login failed with invalid credential","","2026-07-21","passed","2026-07-21","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
