"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","38414","Validate error when passwords do not match","","Mon Mar 09 03:37:33 UTC 2026","passed","Mon Mar 09 03:38:11 UTC 2026","","Add Employe on PIM Module","Validate error when passwords do not match",""
"","23203","Search employee name without record data","","Mon Mar 09 03:40:16 UTC 2026","passed","Mon Mar 09 03:40:39 UTC 2026","","Check List Employe on PIM Module","Search employee name without record data",""
"","8266","Check total data with default pagination","","Mon Mar 09 03:40:08 UTC 2026","passed","Mon Mar 09 03:40:16 UTC 2026","","Check List Employe on PIM Module","Check total data with default pagination",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3029","Successful login with valid credentials","","Mon Mar 09 03:40:39 UTC 2026","passed","Mon Mar 09 03:40:42 UTC 2026","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3168","Login failed with invalid credential","","Mon Mar 09 03:40:42 UTC 2026","passed","Mon Mar 09 03:40:45 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","37841","Successfully create login details with enabled status","","Mon Mar 09 03:36:55 UTC 2026","passed","Mon Mar 09 03:37:33 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","63184","Successfully create login details with disabled status","","Mon Mar 09 03:38:36 UTC 2026","broken","Mon Mar 09 03:39:39 UTC 2026","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"","25115","Validate error when photo file size exceeds the limit","","Mon Mar 09 03:38:11 UTC 2026","passed","Mon Mar 09 03:38:36 UTC 2026","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"","23463","Validate error when First Name is empty","","Mon Mar 09 03:35:23 UTC 2026","passed","Mon Mar 09 03:35:47 UTC 2026","","Add Employe on PIM Module","Validate error when First Name is empty",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","2555","Login failed with invalid credential","","Mon Mar 09 03:40:48 UTC 2026","passed","Mon Mar 09 03:40:51 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","8839","find employee with current and include past employee","","Mon Mar 09 03:39:59 UTC 2026","passed","Mon Mar 09 03:40:08 UTC 2026","","Check List Employe on PIM Module","find employee with current and include past employee",""
"","44159","Successfully create login details with enabled status","","Mon Mar 09 03:36:11 UTC 2026","passed","Mon Mar 09 03:36:55 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","49855","Add a new employee using only mandatory fields","","Mon Mar 09 03:34:09 UTC 2026","passed","Mon Mar 09 03:34:59 UTC 2026","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"","19569","find employee with partial name","","Mon Mar 09 03:39:39 UTC 2026","passed","Mon Mar 09 03:39:59 UTC 2026","","Check List Employe on PIM Module","find employee with partial name",""
"","24854","Add a new employee with minimum required fields and a unique manual ID","","Mon Mar 09 03:34:59 UTC 2026","failed","Mon Mar 09 03:35:23 UTC 2026","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"","23623","Validate error for duplicate Employee ID","","Mon Mar 09 03:35:47 UTC 2026","passed","Mon Mar 09 03:36:11 UTC 2026","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","2632","Login failed with invalid credential","","Mon Mar 09 03:40:45 UTC 2026","passed","Mon Mar 09 03:40:48 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
