"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","36894","Add a new employee using only mandatory fields","","Fri Mar 20 03:29:39 UTC 2026","passed","Fri Mar 20 03:30:15 UTC 2026","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"","40536","Successfully create login details with enabled status","","Fri Mar 20 03:31:27 UTC 2026","failed","Fri Mar 20 03:32:08 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","53575","Successfully create login details with disabled status","","Fri Mar 20 03:33:48 UTC 2026","broken","Fri Mar 20 03:34:41 UTC 2026","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"","24874","Add a new employee with minimum required fields and a unique manual ID","","Fri Mar 20 03:30:16 UTC 2026","failed","Fri Mar 20 03:30:40 UTC 2026","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3240","Successful login with valid credentials","","Fri Mar 20 03:35:25 UTC 2026","passed","Fri Mar 20 03:35:28 UTC 2026","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","2908","Login failed with invalid credential","","Fri Mar 20 03:35:34 UTC 2026","passed","Fri Mar 20 03:35:37 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","38136","Successfully create login details with enabled status","","Fri Mar 20 03:32:08 UTC 2026","passed","Fri Mar 20 03:32:46 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","23114","Validate error for duplicate Employee ID","","Fri Mar 20 03:31:04 UTC 2026","passed","Fri Mar 20 03:31:27 UTC 2026","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"","38519","Validate error when passwords do not match","","Fri Mar 20 03:32:46 UTC 2026","passed","Fri Mar 20 03:33:24 UTC 2026","","Add Employe on PIM Module","Validate error when passwords do not match",""
"","7525","find employee with current and include past employee","","Fri Mar 20 03:34:49 UTC 2026","passed","Fri Mar 20 03:34:57 UTC 2026","","Check List Employe on PIM Module","find employee with current and include past employee",""
"","22311","Search employee name without record data","","Fri Mar 20 03:35:03 UTC 2026","passed","Fri Mar 20 03:35:25 UTC 2026","","Check List Employe on PIM Module","Search employee name without record data",""
"","23269","Validate error when photo file size exceeds the limit","","Fri Mar 20 03:33:24 UTC 2026","passed","Fri Mar 20 03:33:48 UTC 2026","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","2775","Login failed with invalid credential","","Fri Mar 20 03:35:28 UTC 2026","passed","Fri Mar 20 03:35:31 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","8027","find employee with partial name","","Fri Mar 20 03:34:41 UTC 2026","passed","Fri Mar 20 03:34:49 UTC 2026","","Check List Employe on PIM Module","find employee with partial name",""
"","23492","Validate error when First Name is empty","","Fri Mar 20 03:30:40 UTC 2026","passed","Fri Mar 20 03:31:04 UTC 2026","","Add Employe on PIM Module","Validate error when First Name is empty",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","2689","Login failed with invalid credential","","Fri Mar 20 03:35:31 UTC 2026","passed","Fri Mar 20 03:35:34 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","6020","Check total data with default pagination","","Fri Mar 20 03:34:57 UTC 2026","passed","Fri Mar 20 03:35:03 UTC 2026","","Check List Employe on PIM Module","Check total data with default pagination",""
