"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","45369","Validate error for duplicate Employee ID","","Tue May 19 05:01:47 UTC 2026","passed","Tue May 19 05:02:33 UTC 2026","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"","46064","Add a new employee with minimum required fields and a unique manual ID","","Tue May 19 05:00:20 UTC 2026","passed","Tue May 19 05:01:06 UTC 2026","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","26193","Login failed with invalid credential","","Tue May 19 05:09:41 UTC 2026","passed","Tue May 19 05:10:07 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","61849","Successfully create login details with enabled status","","Tue May 19 05:02:33 UTC 2026","failed","Tue May 19 05:03:35 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","20357","Check total data with default pagination","","Tue May 19 05:08:23 UTC 2026","passed","Tue May 19 05:08:44 UTC 2026","","Check List Employe on PIM Module","Check total data with default pagination",""
"","70941","Successfully create login details with disabled status","","Tue May 19 05:06:02 UTC 2026","broken","Tue May 19 05:07:13 UTC 2026","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"","50717","find employee with partial name","","Tue May 19 05:07:13 UTC 2026","passed","Tue May 19 05:08:04 UTC 2026","","Check List Employe on PIM Module","find employee with partial name",""
"","52949","Validate error when passwords do not match","","Tue May 19 05:04:29 UTC 2026","passed","Tue May 19 05:05:22 UTC 2026","","Add Employe on PIM Module","Validate error when passwords do not match",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","15156","Successful login with valid credentials","","Tue May 19 05:09:12 UTC 2026","passed","Tue May 19 05:09:27 UTC 2026","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","37294","Login failed with invalid credential","","Tue May 19 05:10:07 UTC 2026","passed","Tue May 19 05:10:44 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","41329","Validate error when First Name is empty","","Tue May 19 05:01:06 UTC 2026","passed","Tue May 19 05:01:47 UTC 2026","","Add Employe on PIM Module","Validate error when First Name is empty",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","14037","Login failed with invalid credential","","Tue May 19 05:09:27 UTC 2026","passed","Tue May 19 05:09:41 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","39989","Validate error when photo file size exceeds the limit","","Tue May 19 05:05:22 UTC 2026","passed","Tue May 19 05:06:02 UTC 2026","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"","54841","Successfully create login details with enabled status","","Tue May 19 05:03:35 UTC 2026","passed","Tue May 19 05:04:29 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","51634","Add a new employee using only mandatory fields","","Tue May 19 04:59:28 UTC 2026","passed","Tue May 19 05:00:20 UTC 2026","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"","19290","find employee with current and include past employee","","Tue May 19 05:08:04 UTC 2026","passed","Tue May 19 05:08:23 UTC 2026","","Check List Employe on PIM Module","find employee with current and include past employee",""
"","27926","Search employee name without record data","","Tue May 19 05:08:44 UTC 2026","failed","Tue May 19 05:09:12 UTC 2026","","Check List Employe on PIM Module","Search employee name without record data",""
