"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","39087","Add a new employee using only mandatory fields","","2026-08-20","passed","2026-08-20","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4260","Successful login with valid credentials","","2026-08-20","passed","2026-08-20","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"","45971","Successfully create login details with enabled status","","2026-08-20","passed","2026-08-20","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","5819","Check total data with default pagination","","2026-08-20","passed","2026-08-20","","Check List Employe on PIM Module","Check total data with default pagination",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3960","Login failed with invalid credential","","2026-08-20","passed","2026-08-20","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","53794","Successfully create login details with disabled status","","2026-08-20","broken","2026-08-20","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"","22896","Validate error for duplicate Employee ID","","2026-08-20","passed","2026-08-20","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"","47126","Successfully create login details with enabled status","","2026-08-20","passed","2026-08-20","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","38864","Validate error when passwords do not match","","2026-08-20","passed","2026-08-20","","Add Employe on PIM Module","Validate error when passwords do not match",""
"","8644","find employee with partial name","","2026-08-20","passed","2026-08-20","","Check List Employe on PIM Module","find employee with partial name",""
"","27474","Add a new employee with minimum required fields and a unique manual ID","","2026-08-20","passed","2026-08-20","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"","23401","Validate error when First Name is empty","","2026-08-20","passed","2026-08-20","","Add Employe on PIM Module","Validate error when First Name is empty",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3893","Login failed with invalid credential","","2026-08-20","passed","2026-08-20","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","7276","Validate error when photo file size exceeds the limit","","2026-08-20","passed","2026-08-20","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4145","Login failed with invalid credential","","2026-08-20","passed","2026-08-20","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","8503","find employee with current and include past employee","","2026-08-20","passed","2026-08-20","","Check List Employe on PIM Module","find employee with current and include past employee",""
"","23280","Search employee name without record data","","2026-08-20","passed","2026-08-20","","Check List Employe on PIM Module","Search employee name without record data",""
