"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","2842","Login failed with invalid credential","","Wed Jan 21 03:05:12 UTC 2026","passed","Wed Jan 21 03:05:15 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","37868","Validate error when passwords do not match","","Wed Jan 21 03:02:54 UTC 2026","passed","Wed Jan 21 03:03:32 UTC 2026","","Add Employe on PIM Module","Validate error when passwords do not match",""
"","40388","Successfully create login details with disabled status","","Wed Jan 21 03:03:39 UTC 2026","failed","Wed Jan 21 03:04:19 UTC 2026","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"","34157","Add a new employee using only mandatory fields","","Wed Jan 21 02:59:45 UTC 2026","failed","Wed Jan 21 03:00:19 UTC 2026","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"","43323","Successfully create login details with enabled status","","Wed Jan 21 03:01:33 UTC 2026","passed","Wed Jan 21 03:02:16 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3370","Successful login with valid credentials","","Wed Jan 21 03:05:02 UTC 2026","passed","Wed Jan 21 03:05:06 UTC 2026","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"","7392","find employee with current and include past employee","","Wed Jan 21 03:04:27 UTC 2026","passed","Wed Jan 21 03:04:34 UTC 2026","","Check List Employe on PIM Module","find employee with current and include past employee",""
"","37778","Successfully create login details with enabled status","","Wed Jan 21 03:02:16 UTC 2026","passed","Wed Jan 21 03:02:54 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3035","Login failed with invalid credential","","Wed Jan 21 03:05:09 UTC 2026","passed","Wed Jan 21 03:05:12 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","7793","find employee with partial name","","Wed Jan 21 03:04:19 UTC 2026","passed","Wed Jan 21 03:04:27 UTC 2026","","Check List Employe on PIM Module","find employee with partial name",""
"","5603","Check total data with default pagination","","Wed Jan 21 03:04:34 UTC 2026","passed","Wed Jan 21 03:04:40 UTC 2026","","Check List Employe on PIM Module","Check total data with default pagination",""
"","27442","Add a new employee with minimum required fields and a unique manual ID","","Wed Jan 21 03:00:19 UTC 2026","passed","Wed Jan 21 03:00:47 UTC 2026","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"","22430","Search employee name without record data","","Wed Jan 21 03:04:40 UTC 2026","passed","Wed Jan 21 03:05:02 UTC 2026","","Check List Employe on PIM Module","Search employee name without record data",""
"","7031","Validate error when photo file size exceeds the limit","","Wed Jan 21 03:03:32 UTC 2026","passed","Wed Jan 21 03:03:39 UTC 2026","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"","22903","Validate error when First Name is empty","","Wed Jan 21 03:00:47 UTC 2026","passed","Wed Jan 21 03:01:09 UTC 2026","","Add Employe on PIM Module","Validate error when First Name is empty",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","2917","Login failed with invalid credential","","Wed Jan 21 03:05:06 UTC 2026","passed","Wed Jan 21 03:05:09 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","23321","Validate error for duplicate Employee ID","","Wed Jan 21 03:01:09 UTC 2026","passed","Wed Jan 21 03:01:33 UTC 2026","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
