"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","61321","Validate error when First Name is empty","","Sun Jan 18 10:38:55 UTC 2026","broken","Sun Jan 18 10:39:56 UTC 2026","","Add Employe on PIM Module","Validate error when First Name is empty",""
"","19839","find employee with current and include past employee","","Sun Jan 18 10:45:21 UTC 2026","broken","Sun Jan 18 10:45:41 UTC 2026","","Check List Employe on PIM Module","find employee with current and include past employee",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","2521","Login failed with invalid credential","","Sun Jan 18 10:46:30 UTC 2026","passed","Sun Jan 18 10:46:33 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","20328","Search employee name without record data","","Sun Jan 18 10:46:01 UTC 2026","broken","Sun Jan 18 10:46:22 UTC 2026","","Check List Employe on PIM Module","Search employee name without record data",""
"","49739","Validate error when photo file size exceeds the limit","","Sun Jan 18 10:43:21 UTC 2026","broken","Sun Jan 18 10:44:11 UTC 2026","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"","49956","Successfully create login details with enabled status","","Sun Jan 18 10:41:40 UTC 2026","broken","Sun Jan 18 10:42:30 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","51056","Validate error when passwords do not match","","Sun Jan 18 10:42:30 UTC 2026","broken","Sun Jan 18 10:43:21 UTC 2026","","Add Employe on PIM Module","Validate error when passwords do not match",""
"","19823","find employee with partial name","","Sun Jan 18 10:45:01 UTC 2026","broken","Sun Jan 18 10:45:21 UTC 2026","","Check List Employe on PIM Module","find employee with partial name",""
"","49838","Successfully create login details with disabled status","","Sun Jan 18 10:44:11 UTC 2026","broken","Sun Jan 18 10:45:01 UTC 2026","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","2737","Login failed with invalid credential","","Sun Jan 18 10:46:25 UTC 2026","passed","Sun Jan 18 10:46:28 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","52668","Validate error for duplicate Employee ID","","Sun Jan 18 10:39:56 UTC 2026","broken","Sun Jan 18 10:40:49 UTC 2026","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"","58380","Add a new employee using only mandatory fields","","Sun Jan 18 10:37:05 UTC 2026","broken","Sun Jan 18 10:38:04 UTC 2026","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3117","Successful login with valid credentials","","Sun Jan 18 10:46:22 UTC 2026","passed","Sun Jan 18 10:46:25 UTC 2026","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","2610","Login failed with invalid credential","","Sun Jan 18 10:46:28 UTC 2026","passed","Sun Jan 18 10:46:30 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","50909","Add a new employee with minimum required fields and a unique manual ID","","Sun Jan 18 10:38:04 UTC 2026","broken","Sun Jan 18 10:38:55 UTC 2026","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"","51673","Successfully create login details with enabled status","","Sun Jan 18 10:40:49 UTC 2026","broken","Sun Jan 18 10:41:40 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","20927","Check total data with default pagination","","Sun Jan 18 10:45:41 UTC 2026","failed","Sun Jan 18 10:46:01 UTC 2026","","Check List Employe on PIM Module","Check total data with default pagination",""
