"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7492","find employee with partial name","","Mon Mar 30 04:03:53 UTC 2026","passed","Mon Mar 30 04:04:01 UTC 2026","","Check List Employe on PIM Module","find employee with partial name",""
"","38427","Validate error when passwords do not match","","Mon Mar 30 04:01:53 UTC 2026","passed","Mon Mar 30 04:02:31 UTC 2026","","Add Employe on PIM Module","Validate error when passwords do not match",""
"","23411","Validate error when photo file size exceeds the limit","","Mon Mar 30 04:02:31 UTC 2026","passed","Mon Mar 30 04:02:55 UTC 2026","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"","28061","Add a new employee with minimum required fields and a unique manual ID","","Mon Mar 30 03:59:11 UTC 2026","passed","Mon Mar 30 03:59:39 UTC 2026","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","2922","Successful login with valid credentials","","Mon Mar 30 04:04:36 UTC 2026","passed","Mon Mar 30 04:04:39 UTC 2026","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"","6141","Check total data with default pagination","","Mon Mar 30 04:04:08 UTC 2026","passed","Mon Mar 30 04:04:14 UTC 2026","","Check List Employe on PIM Module","Check total data with default pagination",""
"","37906","Successfully create login details with enabled status","","Mon Mar 30 04:01:15 UTC 2026","passed","Mon Mar 30 04:01:53 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","58642","Successfully create login details with disabled status","","Mon Mar 30 04:02:55 UTC 2026","broken","Mon Mar 30 04:03:53 UTC 2026","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"","40455","Successfully create login details with enabled status","","Mon Mar 30 04:00:35 UTC 2026","failed","Mon Mar 30 04:01:15 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","2504","Login failed with invalid credential","","Mon Mar 30 04:04:42 UTC 2026","passed","Mon Mar 30 04:04:44 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","24313","Validate error when First Name is empty","","Mon Mar 30 03:59:39 UTC 2026","passed","Mon Mar 30 04:00:04 UTC 2026","","Add Employe on PIM Module","Validate error when First Name is empty",""
"","36446","Add a new employee using only mandatory fields","","Mon Mar 30 03:58:35 UTC 2026","passed","Mon Mar 30 03:59:11 UTC 2026","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"","7049","find employee with current and include past employee","","Mon Mar 30 04:04:01 UTC 2026","passed","Mon Mar 30 04:04:08 UTC 2026","","Check List Employe on PIM Module","find employee with current and include past employee",""
"","30960","Validate error for duplicate Employee ID","","Mon Mar 30 04:00:04 UTC 2026","broken","Mon Mar 30 04:00:34 UTC 2026","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","2506","Login failed with invalid credential","","Mon Mar 30 04:04:39 UTC 2026","passed","Mon Mar 30 04:04:42 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","22003","Search employee name without record data","","Mon Mar 30 04:04:14 UTC 2026","passed","Mon Mar 30 04:04:36 UTC 2026","","Check List Employe on PIM Module","Search employee name without record data",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","2784","Login failed with invalid credential","","Mon Mar 30 04:04:44 UTC 2026","passed","Mon Mar 30 04:04:47 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
