"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","42827","Successfully create login details with enabled status","","Mon Feb 23 03:41:54 UTC 2026","failed","Mon Feb 23 03:42:37 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","22539","Validate error for duplicate Employee ID","","Mon Feb 23 03:41:31 UTC 2026","passed","Mon Feb 23 03:41:54 UTC 2026","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"","38231","Validate error when passwords do not match","","Mon Feb 23 03:43:16 UTC 2026","passed","Mon Feb 23 03:43:54 UTC 2026","","Add Employe on PIM Module","Validate error when passwords do not match",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","14813","Login failed with invalid credential","","Mon Feb 23 03:46:16 UTC 2026","passed","Mon Feb 23 03:46:31 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","23250","Validate error when First Name is empty","","Mon Feb 23 03:41:08 UTC 2026","passed","Mon Feb 23 03:41:31 UTC 2026","","Add Employe on PIM Module","Validate error when First Name is empty",""
"","37771","Add a new employee using only mandatory fields","","Mon Feb 23 03:40:04 UTC 2026","passed","Mon Feb 23 03:40:41 UTC 2026","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"","6469","Check total data with default pagination","","Mon Feb 23 03:45:33 UTC 2026","passed","Mon Feb 23 03:45:39 UTC 2026","","Check List Employe on PIM Module","Check total data with default pagination",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","8438","Login failed with invalid credential","","Mon Feb 23 03:46:07 UTC 2026","passed","Mon Feb 23 03:46:16 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","8609","find employee with current and include past employee","","Mon Feb 23 03:45:24 UTC 2026","passed","Mon Feb 23 03:45:33 UTC 2026","","Check List Employe on PIM Module","find employee with current and include past employee",""
"","53279","Successfully create login details with disabled status","","Mon Feb 23 03:44:19 UTC 2026","broken","Mon Feb 23 03:45:12 UTC 2026","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4592","Successful login with valid credentials","","Mon Feb 23 03:46:03 UTC 2026","passed","Mon Feb 23 03:46:07 UTC 2026","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"","26698","Add a new employee with minimum required fields and a unique manual ID","","Mon Feb 23 03:40:41 UTC 2026","failed","Mon Feb 23 03:41:08 UTC 2026","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"","23745","Search employee name without record data","","Mon Feb 23 03:45:39 UTC 2026","passed","Mon Feb 23 03:46:03 UTC 2026","","Check List Employe on PIM Module","Search employee name without record data",""
"","24512","Validate error when photo file size exceeds the limit","","Mon Feb 23 03:43:54 UTC 2026","passed","Mon Feb 23 03:44:19 UTC 2026","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"","11837","find employee with partial name","","Mon Feb 23 03:45:12 UTC 2026","passed","Mon Feb 23 03:45:24 UTC 2026","","Check List Employe on PIM Module","find employee with partial name",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3615","Login failed with invalid credential","","Mon Feb 23 03:46:31 UTC 2026","passed","Mon Feb 23 03:46:34 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","39468","Successfully create login details with enabled status","","Mon Feb 23 03:42:37 UTC 2026","passed","Mon Feb 23 03:43:16 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
