"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","22886","Search employee name without record data","","2026-07-28","passed","2026-07-28","","Check List Employe on PIM Module","Search employee name without record data",""
"","43690","Successfully create login details with enabled status","","2026-07-28","failed","2026-07-28","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4392","Login failed with invalid credential","","2026-07-28","passed","2026-07-28","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","38708","Validate error when passwords do not match","","2026-07-28","passed","2026-07-28","","Add Employe on PIM Module","Validate error when passwords do not match",""
"","6343","Check total data with default pagination","","2026-07-28","passed","2026-07-28","","Check List Employe on PIM Module","Check total data with default pagination",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4515","Successful login with valid credentials","","2026-07-28","passed","2026-07-28","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4414","Login failed with invalid credential","","2026-07-28","passed","2026-07-28","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4175","Login failed with invalid credential","","2026-07-28","passed","2026-07-28","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","8189","Validate error when photo file size exceeds the limit","","2026-07-28","passed","2026-07-28","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"","30011","Add a new employee using only mandatory fields","","2026-07-28","passed","2026-07-28","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"","53770","Successfully create login details with disabled status","","2026-07-28","broken","2026-07-28","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"","24078","Validate error when First Name is empty","","2026-07-28","passed","2026-07-28","","Add Employe on PIM Module","Validate error when First Name is empty",""
"","8526","find employee with partial name","","2026-07-28","passed","2026-07-28","","Check List Employe on PIM Module","find employee with partial name",""
"","39232","Successfully create login details with enabled status","","2026-07-28","passed","2026-07-28","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","9225","find employee with current and include past employee","","2026-07-28","passed","2026-07-28","","Check List Employe on PIM Module","find employee with current and include past employee",""
"","28049","Add a new employee with minimum required fields and a unique manual ID","","2026-07-28","passed","2026-07-28","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"","37328","Validate error for duplicate Employee ID","","2026-07-28","passed","2026-07-28","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
