"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","22579","Validate error for duplicate Employee ID","","Wed Feb 25 03:36:47 UTC 2026","passed","Wed Feb 25 03:37:10 UTC 2026","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"","7056","find employee with current and include past employee","","Wed Feb 25 03:40:52 UTC 2026","passed","Wed Feb 25 03:40:59 UTC 2026","","Check List Employe on PIM Module","find employee with current and include past employee",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","2478","Login failed with invalid credential","","Wed Feb 25 03:41:35 UTC 2026","passed","Wed Feb 25 03:41:37 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","42096","Validate error when passwords do not match","","Wed Feb 25 03:38:33 UTC 2026","passed","Wed Feb 25 03:39:15 UTC 2026","","Add Employe on PIM Module","Validate error when passwords do not match",""
"","35014","Add a new employee using only mandatory fields","","Wed Feb 25 03:35:22 UTC 2026","passed","Wed Feb 25 03:35:57 UTC 2026","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","2962","Successful login with valid credentials","","Wed Feb 25 03:41:27 UTC 2026","passed","Wed Feb 25 03:41:30 UTC 2026","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","2451","Login failed with invalid credential","","Wed Feb 25 03:41:32 UTC 2026","passed","Wed Feb 25 03:41:35 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","43941","Successfully create login details with enabled status","","Wed Feb 25 03:37:10 UTC 2026","passed","Wed Feb 25 03:37:54 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","27482","Add a new employee with minimum required fields and a unique manual ID","","Wed Feb 25 03:35:57 UTC 2026","passed","Wed Feb 25 03:36:24 UTC 2026","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"","53368","Successfully create login details with disabled status","","Wed Feb 25 03:39:51 UTC 2026","broken","Wed Feb 25 03:40:44 UTC 2026","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"","8021","find employee with partial name","","Wed Feb 25 03:40:44 UTC 2026","passed","Wed Feb 25 03:40:52 UTC 2026","","Check List Employe on PIM Module","find employee with partial name",""
"","35828","Validate error when photo file size exceeds the limit","","Wed Feb 25 03:39:15 UTC 2026","passed","Wed Feb 25 03:39:51 UTC 2026","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"","38785","Successfully create login details with enabled status","","Wed Feb 25 03:37:54 UTC 2026","passed","Wed Feb 25 03:38:33 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","22040","Search employee name without record data","","Wed Feb 25 03:41:05 UTC 2026","passed","Wed Feb 25 03:41:27 UTC 2026","","Check List Employe on PIM Module","Search employee name without record data",""
"","23031","Validate error when First Name is empty","","Wed Feb 25 03:36:24 UTC 2026","passed","Wed Feb 25 03:36:47 UTC 2026","","Add Employe on PIM Module","Validate error when First Name is empty",""
"","5568","Check total data with default pagination","","Wed Feb 25 03:40:59 UTC 2026","passed","Wed Feb 25 03:41:05 UTC 2026","","Check List Employe on PIM Module","Check total data with default pagination",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","2566","Login failed with invalid credential","","Wed Feb 25 03:41:30 UTC 2026","passed","Wed Feb 25 03:41:32 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
