"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","25880","Search employee name without record data","","2026-08-27","passed","2026-08-27","","Check List Employe on PIM Module","Search employee name without record data",""
"","56793","Validate error when passwords do not match","","2026-08-27","passed","2026-08-27","","Add Employe on PIM Module","Validate error when passwords do not match",""
"","48382","Successfully create login details with enabled status","","2026-08-27","passed","2026-08-27","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","25573","Add a new employee with minimum required fields and a unique manual ID","","2026-08-27","failed","2026-08-27","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"","39398","Successfully create login details with enabled status","","2026-08-27","passed","2026-08-27","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","57387","Successfully create login details with disabled status","","2026-08-27","broken","2026-08-27","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"","64792","Add a new employee using only mandatory fields","","2026-08-27","passed","2026-08-27","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"","7353","Check total data with default pagination","","2026-08-27","passed","2026-08-27","","Check List Employe on PIM Module","Check total data with default pagination",""
"","24299","Validate error for duplicate Employee ID","","2026-08-27","passed","2026-08-27","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"","25496","Validate error when First Name is empty","","2026-08-27","passed","2026-08-27","","Add Employe on PIM Module","Validate error when First Name is empty",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","5109","Login failed with invalid credential","","2026-08-27","passed","2026-08-27","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","36513","Validate error when photo file size exceeds the limit","","2026-08-27","passed","2026-08-27","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","5334","Successful login with valid credentials","","2026-08-27","passed","2026-08-27","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"","9518","find employee with partial name","","2026-08-27","passed","2026-08-27","","Check List Employe on PIM Module","find employee with partial name",""
"","10724","find employee with current and include past employee","","2026-08-27","passed","2026-08-27","","Check List Employe on PIM Module","find employee with current and include past employee",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","5452","Login failed with invalid credential","","2026-08-27","passed","2026-08-27","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","5513","Login failed with invalid credential","","2026-08-27","passed","2026-08-27","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
