"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8213","Check total data with default pagination","","2026-07-15","passed","2026-07-15","","Check List Employe on PIM Module","Check total data with default pagination",""
"","10145","find employee with partial name","","2026-07-15","passed","2026-07-15","","Check List Employe on PIM Module","find employee with partial name",""
"","38551","Add a new employee using only mandatory fields","","2026-07-15","failed","2026-07-15","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","5166","Login failed with invalid credential","","2026-07-15","passed","2026-07-15","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","24062","Search employee name without record data","","2026-07-15","passed","2026-07-15","","Check List Employe on PIM Module","Search employee name without record data",""
"","42437","Successfully create login details with disabled status","","2026-07-15","failed","2026-07-15","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"","73949","Successfully create login details with enabled status","","2026-07-15","passed","2026-07-15","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","33709","Successfully create login details with enabled status","","2026-07-15","broken","2026-07-15","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","11093","Validate error when photo file size exceeds the limit","","2026-07-15","passed","2026-07-15","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"","9521","find employee with current and include past employee","","2026-07-15","passed","2026-07-15","","Check List Employe on PIM Module","find employee with current and include past employee",""
"","24105","Validate error for duplicate Employee ID","","2026-07-15","passed","2026-07-15","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","7365","Successful login with valid credentials","","2026-07-15","passed","2026-07-15","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"","46114","Validate error when passwords do not match","","2026-07-15","passed","2026-07-15","","Add Employe on PIM Module","Validate error when passwords do not match",""
"","26264","Add a new employee with minimum required fields and a unique manual ID","","2026-07-15","failed","2026-07-15","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"","24458","Validate error when First Name is empty","","2026-07-15","passed","2026-07-15","","Add Employe on PIM Module","Validate error when First Name is empty",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4849","Login failed with invalid credential","","2026-07-15","passed","2026-07-15","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4986","Login failed with invalid credential","","2026-07-15","passed","2026-07-15","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
