"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","39179","Successfully create login details with enabled status","","Fri Jan 23 03:02:29 UTC 2026","passed","Fri Jan 23 03:03:08 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","43688","Successfully create login details with disabled status","","Fri Jan 23 03:04:12 UTC 2026","failed","Fri Jan 23 03:04:56 UTC 2026","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"","9685","find employee with current and include past employee","","Fri Jan 23 03:05:07 UTC 2026","passed","Fri Jan 23 03:05:16 UTC 2026","","Check List Employe on PIM Module","find employee with current and include past employee",""
"","26165","Validate error when First Name is empty","","Fri Jan 23 03:00:52 UTC 2026","passed","Fri Jan 23 03:01:18 UTC 2026","","Add Employe on PIM Module","Validate error when First Name is empty",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4233","Login failed with invalid credential","","Fri Jan 23 03:05:58 UTC 2026","passed","Fri Jan 23 03:06:02 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","25048","Search employee name without record data","","Fri Jan 23 03:05:24 UTC 2026","passed","Fri Jan 23 03:05:49 UTC 2026","","Check List Employe on PIM Module","Search employee name without record data",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3701","Login failed with invalid credential","","Fri Jan 23 03:06:02 UTC 2026","passed","Fri Jan 23 03:06:06 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","39723","Validate error when passwords do not match","","Fri Jan 23 03:03:08 UTC 2026","passed","Fri Jan 23 03:03:47 UTC 2026","","Add Employe on PIM Module","Validate error when passwords do not match",""
"","42190","Add a new employee using only mandatory fields","","Fri Jan 23 02:59:41 UTC 2026","passed","Fri Jan 23 03:00:23 UTC 2026","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"","29313","Add a new employee with minimum required fields and a unique manual ID","","Fri Jan 23 03:00:23 UTC 2026","passed","Fri Jan 23 03:00:52 UTC 2026","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"","45520","Successfully create login details with enabled status","","Fri Jan 23 03:01:43 UTC 2026","passed","Fri Jan 23 03:02:29 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","24609","Validate error for duplicate Employee ID","","Fri Jan 23 03:01:18 UTC 2026","passed","Fri Jan 23 03:01:43 UTC 2026","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4695","Successful login with valid credentials","","Fri Jan 23 03:05:50 UTC 2026","passed","Fri Jan 23 03:05:54 UTC 2026","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"","10484","find employee with partial name","","Fri Jan 23 03:04:56 UTC 2026","passed","Fri Jan 23 03:05:07 UTC 2026","","Check List Employe on PIM Module","find employee with partial name",""
"","8182","Check total data with default pagination","","Fri Jan 23 03:05:16 UTC 2026","passed","Fri Jan 23 03:05:24 UTC 2026","","Check List Employe on PIM Module","Check total data with default pagination",""
"","24908","Validate error when photo file size exceeds the limit","","Fri Jan 23 03:03:47 UTC 2026","passed","Fri Jan 23 03:04:12 UTC 2026","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3856","Login failed with invalid credential","","Fri Jan 23 03:05:54 UTC 2026","passed","Fri Jan 23 03:05:58 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
