"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","41603","Validate error when passwords do not match","","Tue Mar 31 03:53:00 UTC 2026","passed","Tue Mar 31 03:53:41 UTC 2026","","Add Employe on PIM Module","Validate error when passwords do not match",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4746","Successful login with valid credentials","","Tue Mar 31 03:55:59 UTC 2026","passed","Tue Mar 31 03:56:03 UTC 2026","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"","29034","Add a new employee with minimum required fields and a unique manual ID","","Tue Mar 31 03:50:20 UTC 2026","passed","Tue Mar 31 03:50:49 UTC 2026","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"","23921","Validate error for duplicate Employee ID","","Tue Mar 31 03:51:12 UTC 2026","passed","Tue Mar 31 03:51:36 UTC 2026","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"","31022","Validate error when photo file size exceeds the limit","","Tue Mar 31 03:53:41 UTC 2026","passed","Tue Mar 31 03:54:12 UTC 2026","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"","38655","Successfully create login details with enabled status","","Tue Mar 31 03:52:21 UTC 2026","passed","Tue Mar 31 03:53:00 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","6410","Check total data with default pagination","","Tue Mar 31 03:55:29 UTC 2026","passed","Tue Mar 31 03:55:36 UTC 2026","","Check List Employe on PIM Module","Check total data with default pagination",""
"","7745","find employee with current and include past employee","","Tue Mar 31 03:55:21 UTC 2026","passed","Tue Mar 31 03:55:29 UTC 2026","","Check List Employe on PIM Module","find employee with current and include past employee",""
"","44537","Successfully create login details with enabled status","","Tue Mar 31 03:51:36 UTC 2026","passed","Tue Mar 31 03:52:21 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3584","Login failed with invalid credential","","Tue Mar 31 03:56:03 UTC 2026","passed","Tue Mar 31 03:56:07 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3532","Login failed with invalid credential","","Tue Mar 31 03:56:07 UTC 2026","passed","Tue Mar 31 03:56:10 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3569","Login failed with invalid credential","","Tue Mar 31 03:56:10 UTC 2026","passed","Tue Mar 31 03:56:14 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","22944","Search employee name without record data","","Tue Mar 31 03:55:36 UTC 2026","passed","Tue Mar 31 03:55:59 UTC 2026","","Check List Employe on PIM Module","Search employee name without record data",""
"","38229","Add a new employee using only mandatory fields","","Tue Mar 31 03:49:41 UTC 2026","passed","Tue Mar 31 03:50:20 UTC 2026","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"","59695","Successfully create login details with disabled status","","Tue Mar 31 03:54:12 UTC 2026","broken","Tue Mar 31 03:55:12 UTC 2026","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"","23733","Validate error when First Name is empty","","Tue Mar 31 03:50:49 UTC 2026","passed","Tue Mar 31 03:51:12 UTC 2026","","Add Employe on PIM Module","Validate error when First Name is empty",""
"","9620","find employee with partial name","","Tue Mar 31 03:55:12 UTC 2026","passed","Tue Mar 31 03:55:21 UTC 2026","","Check List Employe on PIM Module","find employee with partial name",""
