"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","25532","Validate error when passwords do not match","","2026-06-03","passed","2026-06-03","","Add Employe on PIM Module","Validate error when passwords do not match",""
"","26647","Validate error when photo file size exceeds the limit","","2026-06-03","passed","2026-06-03","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"","39814","Add a new employee using only mandatory fields","","2026-06-03","passed","2026-06-03","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"","43124","Successfully create login details with enabled status","","2026-06-03","passed","2026-06-03","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","22716","Validate error for duplicate Employee ID","","2026-06-03","passed","2026-06-03","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"","48965","Successfully create login details with disabled status","","2026-06-03","failed","2026-06-03","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"","26968","Add a new employee with minimum required fields and a unique manual ID","","2026-06-03","passed","2026-06-03","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","9478","Login failed with invalid credential","","2026-06-03","passed","2026-06-03","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","11405","Login failed with invalid credential","","2026-06-03","passed","2026-06-03","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","24638","Search employee name without record data","","2026-06-03","passed","2026-06-03","","Check List Employe on PIM Module","Search employee name without record data",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","6435","Successful login with valid credentials","","2026-06-03","passed","2026-06-03","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"","23088","Validate error when First Name is empty","","2026-06-03","passed","2026-06-03","","Add Employe on PIM Module","Validate error when First Name is empty",""
"","44023","Successfully create login details with enabled status","","2026-06-03","passed","2026-06-03","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","6518","Check total data with default pagination","","2026-06-03","passed","2026-06-03","","Check List Employe on PIM Module","Check total data with default pagination",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","8660","Login failed with invalid credential","","2026-06-03","passed","2026-06-03","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","17897","find employee with partial name","","2026-06-03","passed","2026-06-03","","Check List Employe on PIM Module","find employee with partial name",""
"","8676","find employee with current and include past employee","","2026-06-03","passed","2026-06-03","","Check List Employe on PIM Module","find employee with current and include past employee",""
