"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5561","Check total data with default pagination","","Tue Apr 21 04:16:29 UTC 2026","passed","Tue Apr 21 04:16:34 UTC 2026","","Check List Employe on PIM Module","Check total data with default pagination",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3258","Login failed with invalid credential","","Tue Apr 21 04:17:00 UTC 2026","passed","Tue Apr 21 04:17:03 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","37562","Validate error when passwords do not match","","Tue Apr 21 04:14:17 UTC 2026","passed","Tue Apr 21 04:14:54 UTC 2026","","Add Employe on PIM Module","Validate error when passwords do not match",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3779","Login failed with invalid credential","","Tue Apr 21 04:17:03 UTC 2026","passed","Tue Apr 21 04:17:07 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","23200","Validate error when First Name is empty","","Tue Apr 21 04:12:13 UTC 2026","passed","Tue Apr 21 04:12:36 UTC 2026","","Add Employe on PIM Module","Validate error when First Name is empty",""
"","39901","Successfully create login details with enabled status","","Tue Apr 21 04:12:59 UTC 2026","failed","Tue Apr 21 04:13:39 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3773","Successful login with valid credentials","","Tue Apr 21 04:16:56 UTC 2026","passed","Tue Apr 21 04:17:00 UTC 2026","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"","33390","Add a new employee using only mandatory fields","","Tue Apr 21 04:11:13 UTC 2026","passed","Tue Apr 21 04:11:46 UTC 2026","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"","22116","Search employee name without record data","","Tue Apr 21 04:16:34 UTC 2026","passed","Tue Apr 21 04:16:56 UTC 2026","","Check List Employe on PIM Module","Search employee name without record data",""
"","37615","Successfully create login details with enabled status","","Tue Apr 21 04:13:39 UTC 2026","passed","Tue Apr 21 04:14:17 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","26740","Add a new employee with minimum required fields and a unique manual ID","","Tue Apr 21 04:11:46 UTC 2026","passed","Tue Apr 21 04:12:13 UTC 2026","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"","54396","Successfully create login details with disabled status","","Tue Apr 21 04:15:18 UTC 2026","broken","Tue Apr 21 04:16:12 UTC 2026","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"","8503","find employee with partial name","","Tue Apr 21 04:16:12 UTC 2026","passed","Tue Apr 21 04:16:21 UTC 2026","","Check List Employe on PIM Module","find employee with partial name",""
"","22993","Validate error for duplicate Employee ID","","Tue Apr 21 04:12:36 UTC 2026","passed","Tue Apr 21 04:12:59 UTC 2026","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3745","Login failed with invalid credential","","Tue Apr 21 04:17:07 UTC 2026","passed","Tue Apr 21 04:17:11 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","7717","find employee with current and include past employee","","Tue Apr 21 04:16:21 UTC 2026","passed","Tue Apr 21 04:16:29 UTC 2026","","Check List Employe on PIM Module","find employee with current and include past employee",""
"","23554","Validate error when photo file size exceeds the limit","","Tue Apr 21 04:14:54 UTC 2026","passed","Tue Apr 21 04:15:18 UTC 2026","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
