"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3343","Login failed with invalid credential","","Wed Apr 29 04:34:20 UTC 2026","passed","Wed Apr 29 04:34:23 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","22288","Validate error when First Name is empty","","Wed Apr 29 04:29:44 UTC 2026","passed","Wed Apr 29 04:30:06 UTC 2026","","Add Employe on PIM Module","Validate error when First Name is empty",""
"","22118","Search employee name without record data","","Wed Apr 29 04:33:47 UTC 2026","passed","Wed Apr 29 04:34:09 UTC 2026","","Check List Employe on PIM Module","Search employee name without record data",""
"","7178","find employee with current and include past employee","","Wed Apr 29 04:33:34 UTC 2026","passed","Wed Apr 29 04:33:41 UTC 2026","","Check List Employe on PIM Module","find employee with current and include past employee",""
"","41550","Successfully create login details with enabled status","","Wed Apr 29 04:30:28 UTC 2026","passed","Wed Apr 29 04:31:10 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","36386","Add a new employee using only mandatory fields","","Wed Apr 29 04:28:37 UTC 2026","passed","Wed Apr 29 04:29:13 UTC 2026","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"","36600","Successfully create login details with enabled status","","Wed Apr 29 04:31:10 UTC 2026","passed","Wed Apr 29 04:31:47 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","37028","Validate error when passwords do not match","","Wed Apr 29 04:31:47 UTC 2026","passed","Wed Apr 29 04:32:24 UTC 2026","","Add Employe on PIM Module","Validate error when passwords do not match",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3664","Successful login with valid credentials","","Wed Apr 29 04:34:09 UTC 2026","passed","Wed Apr 29 04:34:13 UTC 2026","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"","7470","find employee with partial name","","Wed Apr 29 04:33:27 UTC 2026","passed","Wed Apr 29 04:33:34 UTC 2026","","Check List Employe on PIM Module","find employee with partial name",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3474","Login failed with invalid credential","","Wed Apr 29 04:34:16 UTC 2026","passed","Wed Apr 29 04:34:20 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","41506","Successfully create login details with disabled status","","Wed Apr 29 04:32:45 UTC 2026","passed","Wed Apr 29 04:33:27 UTC 2026","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"","30517","Add a new employee with minimum required fields and a unique manual ID","","Wed Apr 29 04:29:13 UTC 2026","passed","Wed Apr 29 04:29:44 UTC 2026","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"","22438","Validate error for duplicate Employee ID","","Wed Apr 29 04:30:06 UTC 2026","passed","Wed Apr 29 04:30:28 UTC 2026","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"","21593","Validate error when photo file size exceeds the limit","","Wed Apr 29 04:32:24 UTC 2026","passed","Wed Apr 29 04:32:45 UTC 2026","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3342","Login failed with invalid credential","","Wed Apr 29 04:34:13 UTC 2026","passed","Wed Apr 29 04:34:16 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","5502","Check total data with default pagination","","Wed Apr 29 04:33:41 UTC 2026","passed","Wed Apr 29 04:33:47 UTC 2026","","Check List Employe on PIM Module","Check total data with default pagination",""
