"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3919","Login failed with invalid credential","","2026-09-18","passed","2026-09-18","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","23536","Validate error when photo file size exceeds the limit","","2026-09-18","passed","2026-09-18","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"","37584","Add a new employee using only mandatory fields","","2026-09-18","passed","2026-09-18","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"","17176","Check total data with default pagination","","2026-09-18","passed","2026-09-18","","Check List Employe on PIM Module","Check total data with default pagination",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","3823","Login failed with invalid credential","","2026-09-18","passed","2026-09-18","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","9517","find employee with partial name","","2026-09-18","passed","2026-09-18","","Check List Employe on PIM Module","find employee with partial name",""
"","38213","Successfully create login details with enabled status","","2026-09-18","passed","2026-09-18","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","23843","Validate error when First Name is empty","","2026-09-18","passed","2026-09-18","","Add Employe on PIM Module","Validate error when First Name is empty",""
"","38698","Validate error when passwords do not match","","2026-09-18","passed","2026-09-18","","Add Employe on PIM Module","Validate error when passwords do not match",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4401","Successful login with valid credentials","","2026-09-18","passed","2026-09-18","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"","23243","Validate error for duplicate Employee ID","","2026-09-18","passed","2026-09-18","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"","44113","Successfully create login details with enabled status","","2026-09-18","passed","2026-09-18","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","26204","Add a new employee with minimum required fields and a unique manual ID","","2026-09-18","failed","2026-09-18","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4406","Login failed with invalid credential","","2026-09-18","passed","2026-09-18","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","31584","Search employee name without record data","","2026-09-18","passed","2026-09-18","","Check List Employe on PIM Module","Search employee name without record data",""
"","41047","Successfully create login details with disabled status","","2026-09-18","failed","2026-09-18","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"","17096","find employee with current and include past employee","","2026-09-18","passed","2026-09-18","","Check List Employe on PIM Module","find employee with current and include past employee",""
