"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9325","find employee with partial name","","Thu Apr 09 03:52:31 UTC 2026","passed","Thu Apr 09 03:52:40 UTC 2026","","Check List Employe on PIM Module","find employee with partial name",""
"","39407","Successfully create login details with enabled status","","Thu Apr 09 03:49:53 UTC 2026","passed","Thu Apr 09 03:50:33 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","24044","Validate error when First Name is empty","","Thu Apr 09 03:47:41 UTC 2026","passed","Thu Apr 09 03:48:05 UTC 2026","","Add Employe on PIM Module","Validate error when First Name is empty",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4661","Login failed with invalid credential","","Thu Apr 09 03:53:33 UTC 2026","passed","Thu Apr 09 03:53:38 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","54245","Validate error for duplicate Employee ID","","Thu Apr 09 03:48:05 UTC 2026","broken","Thu Apr 09 03:48:59 UTC 2026","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4473","Login failed with invalid credential","","Thu Apr 09 03:53:29 UTC 2026","passed","Thu Apr 09 03:53:33 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","7221","Check total data with default pagination","","Thu Apr 09 03:52:49 UTC 2026","passed","Thu Apr 09 03:52:56 UTC 2026","","Check List Employe on PIM Module","Check total data with default pagination",""
"","36020","Add a new employee using only mandatory fields","","Thu Apr 09 03:46:36 UTC 2026","failed","Thu Apr 09 03:47:12 UTC 2026","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4821","Successful login with valid credentials","","Thu Apr 09 03:53:19 UTC 2026","passed","Thu Apr 09 03:53:24 UTC 2026","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"","39667","Validate error when passwords do not match","","Thu Apr 09 03:50:33 UTC 2026","passed","Thu Apr 09 03:51:12 UTC 2026","","Add Employe on PIM Module","Validate error when passwords do not match",""
"","54498","Successfully create login details with enabled status","","Thu Apr 09 03:48:59 UTC 2026","passed","Thu Apr 09 03:49:53 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","8221","find employee with current and include past employee","","Thu Apr 09 03:52:40 UTC 2026","passed","Thu Apr 09 03:52:49 UTC 2026","","Check List Employe on PIM Module","find employee with current and include past employee",""
"","28078","Add a new employee with minimum required fields and a unique manual ID","","Thu Apr 09 03:47:12 UTC 2026","passed","Thu Apr 09 03:47:41 UTC 2026","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"","24193","Validate error when photo file size exceeds the limit","","Thu Apr 09 03:51:12 UTC 2026","passed","Thu Apr 09 03:51:37 UTC 2026","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4738","Login failed with invalid credential","","Thu Apr 09 03:53:24 UTC 2026","passed","Thu Apr 09 03:53:29 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","23285","Search employee name without record data","","Thu Apr 09 03:52:56 UTC 2026","passed","Thu Apr 09 03:53:19 UTC 2026","","Check List Employe on PIM Module","Search employee name without record data",""
"","54286","Successfully create login details with disabled status","","Thu Apr 09 03:51:37 UTC 2026","broken","Thu Apr 09 03:52:31 UTC 2026","","Add Employe on PIM Module","Successfully create login details with disabled status",""
