"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","26562","Search employee name without record data","","Wed May 20 05:11:31 UTC 2026","failed","Wed May 20 05:11:57 UTC 2026","","Check List Employe on PIM Module","Search employee name without record data",""
"","37728","find employee with partial name","","Wed May 20 05:10:07 UTC 2026","passed","Wed May 20 05:10:44 UTC 2026","","Check List Employe on PIM Module","find employee with partial name",""
"","44230","Validate error when photo file size exceeds the limit","","Wed May 20 05:07:56 UTC 2026","passed","Wed May 20 05:08:40 UTC 2026","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"","23251","find employee with current and include past employee","","Wed May 20 05:10:44 UTC 2026","passed","Wed May 20 05:11:08 UTC 2026","","Check List Employe on PIM Module","find employee with current and include past employee",""
"","22993","Check total data with default pagination","","Wed May 20 05:11:08 UTC 2026","passed","Wed May 20 05:11:31 UTC 2026","","Check List Employe on PIM Module","Check total data with default pagination",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","16046","Successful login with valid credentials","","Wed May 20 05:11:57 UTC 2026","passed","Wed May 20 05:12:13 UTC 2026","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"","28230","Add a new employee with minimum required fields and a unique manual ID","","Wed May 20 05:04:23 UTC 2026","passed","Wed May 20 05:04:51 UTC 2026","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"","39310","Successfully create login details with enabled status","","Wed May 20 05:06:24 UTC 2026","passed","Wed May 20 05:07:03 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","86645","Successfully create login details with disabled status","","Wed May 20 05:08:40 UTC 2026","broken","Wed May 20 05:10:07 UTC 2026","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"","37409","Add a new employee using only mandatory fields","","Wed May 20 05:03:46 UTC 2026","passed","Wed May 20 05:04:23 UTC 2026","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","9580","Login failed with invalid credential","","Wed May 20 05:12:25 UTC 2026","passed","Wed May 20 05:12:34 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","44256","Successfully create login details with enabled status","","Wed May 20 05:05:39 UTC 2026","passed","Wed May 20 05:06:24 UTC 2026","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","23542","Validate error for duplicate Employee ID","","Wed May 20 05:05:16 UTC 2026","passed","Wed May 20 05:05:39 UTC 2026","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"","52714","Validate error when passwords do not match","","Wed May 20 05:07:03 UTC 2026","passed","Wed May 20 05:07:56 UTC 2026","","Add Employe on PIM Module","Validate error when passwords do not match",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","14511","Login failed with invalid credential","","Wed May 20 05:12:34 UTC 2026","passed","Wed May 20 05:12:49 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","24444","Validate error when First Name is empty","","Wed May 20 05:04:51 UTC 2026","passed","Wed May 20 05:05:16 UTC 2026","","Add Employe on PIM Module","Validate error when First Name is empty",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","11432","Login failed with invalid credential","","Wed May 20 05:12:13 UTC 2026","passed","Wed May 20 05:12:25 UTC 2026","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
