"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","56546","Validate error when passwords do not match","","2026-09-17","passed","2026-09-17","","Add Employe on PIM Module","Validate error when passwords do not match",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","6108","Login failed with invalid credential","","2026-09-17","passed","2026-09-17","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","26874","Validate error for duplicate Employee ID","","2026-09-17","passed","2026-09-17","","Add Employe on PIM Module","Validate error for duplicate Employee ID",""
"","9988","find employee with partial name","","2026-09-17","passed","2026-09-17","","Check List Employe on PIM Module","find employee with partial name",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","6060","Successful login with valid credentials","","2026-09-17","passed","2026-09-17","","Login to OrangeHRM Dashboard","Successful login with valid credentials",""
"","10330","Search employee name without record data","","2026-09-17","failed","2026-09-17","","Check List Employe on PIM Module","Search employee name without record data",""
"","9669","find employee with current and include past employee","","2026-09-17","passed","2026-09-17","","Check List Employe on PIM Module","find employee with current and include past employee",""
"","26342","Validate error when photo file size exceeds the limit","","2026-09-17","passed","2026-09-17","","Add Employe on PIM Module","Validate error when photo file size exceeds the limit",""
"","12230","Check total data with default pagination","","2026-09-17","passed","2026-09-17","","Check List Employe on PIM Module","Check total data with default pagination",""
"","37574","Add a new employee with minimum required fields and a unique manual ID","","2026-09-17","passed","2026-09-17","","Add Employe on PIM Module","Add a new employee with minimum required fields and a unique manual ID",""
"","49087","Successfully create login details with enabled status","","2026-09-17","passed","2026-09-17","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"","55402","Successfully create login details with disabled status","","2026-09-17","broken","2026-09-17","","Add Employe on PIM Module","Successfully create login details with disabled status",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","4920","Login failed with invalid credential","","2026-09-17","passed","2026-09-17","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","39914","Successfully create login details with enabled status","","2026-09-17","passed","2026-09-17","","Add Employe on PIM Module","Successfully create login details with enabled status",""
"  As a user of the OrangeHRM system
  I want to log into the application using my credentials
  So that I can access the HR management features","5430","Login failed with invalid credential","","2026-09-17","passed","2026-09-17","","Login to OrangeHRM Dashboard","Login failed with invalid credential",""
"","39085","Add a new employee using only mandatory fields","","2026-09-17","failed","2026-09-17","","Add Employe on PIM Module","Add a new employee using only mandatory fields",""
"","29505","Validate error when First Name is empty","","2026-09-17","passed","2026-09-17","","Add Employe on PIM Module","Validate error when First Name is empty",""
